,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
10,DT,1,0.6625,0.6594,0.6586,0.6589,0.6618,0.6625,0.662,0.6329,0.6154,0.624,0.6859,0.7018,0.6938,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 5, 'max_features': None, 'splitter': 'random'}",,3.0,7.0,5.0,,,,,,,,,,gini,random
11,DT,2,0.6803,0.6862,0.6884,0.6801,0.6965,0.6803,0.6812,0.607,0.75,0.671,0.7653,0.6267,0.6891,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 16, 'min_samples_leaf': 9, 'max_features': None, 'splitter': 'best'}",,2.0,16.0,9.0,,,,,,,,,,gini,best
12,DT,3,0.6153,0.6147,0.5954,0.5876,0.6148,0.6153,0.5982,0.6132,0.3952,0.4806,0.6162,0.7957,0.6945,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': None, 'splitter': 'best'}",,3.0,11.0,3.0,,,,,,,,,,gini,best
13,DT,4,0.6954,0.6792,0.6856,0.6812,0.703,0.6954,0.6981,0.5843,0.6467,0.6139,0.774,0.7246,0.7485,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'min_samples_leaf': 10, 'max_features': None, 'splitter': 'best'}",,5.0,7.0,10.0,,,,,,,,,,gini,best
14,DT,5,0.6224,0.7083,0.6843,0.6198,0.7599,0.6224,0.6121,0.4992,0.9353,0.651,0.9173,0.4334,0.5887,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 19, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'splitter': 'best'}",,1.0,19.0,3.0,sqrt,,,,,,,,,entropy,best
15,RF,MEAN,0.6907,0.6891,0.6919,0.6814,0.7034,0.6907,0.6883,0.624,0.6603,0.6307,0.7543,0.7235,0.7321,N/A,,,,,,,,,,,,,,,
16,RF,STD,0.0726,0.0741,0.0884,0.0803,0.0891,0.0726,0.0798,0.0231,0.2015,0.1101,0.1309,0.0412,0.0548,N/A,,,,,,,,,,,,,,,
17,XGB,MEAN,0.6956,0.695,0.692,0.6849,0.7068,0.6956,0.6929,0.6433,0.6375,0.6299,0.7467,0.7465,0.7398,N/A,,,,,,,,,,,,,,,
18,XGB,STD,0.0708,0.0738,0.0825,0.0724,0.0878,0.0708,0.0739,0.0506,0.1831,0.0887,0.1289,0.0728,0.0621,N/A,,,,,,,,,,,,,,,
19,DT,MEAN,0.6552,0.6696,0.6625,0.6455,0.6872,0.6552,0.6503,0.5873,0.6685,0.6081,0.7517,0.6564,0.6829,N/A,,,,,,,,,,,,,,,
20,DT,STD,0.0352,0.0353,0.0394,0.0408,0.0536,0.0352,0.0434,0.0522,0.1974,0.0747,0.1127,0.1385,0.058,N/A,,,,,,,,,,,,,,,
