,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
10,DT,1,0.6962,0.7068,0.6975,0.6932,0.7074,0.6962,0.6928,0.6569,0.8057,0.7237,0.7566,0.5894,0.6626,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 7, 'max_features': 'log2', 'splitter': 'best'}",,3.0,9.0,7.0,log2,,,,,,,,,gini,best
11,DT,2,0.6257,0.6267,0.6271,0.6256,0.6289,0.6257,0.6261,0.5914,0.6486,0.6187,0.662,0.6056,0.6326,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 20, 'min_samples_leaf': 7, 'max_features': 'sqrt', 'splitter': 'best'}",,3.0,20.0,7.0,sqrt,,,,,,,,,entropy,best
12,DT,3,0.631,0.6731,0.6666,0.6305,0.704,0.631,0.6276,0.5224,0.8405,0.6444,0.8238,0.4927,0.6166,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 19, 'min_samples_leaf': 2, 'max_features': 'log2', 'splitter': 'best'}",,2.0,19.0,2.0,log2,,,,,,,,,entropy,best
13,DT,4,0.6978,0.6781,0.6952,0.6802,0.7229,0.6978,0.7047,0.5406,0.6871,0.6051,0.8156,0.7033,0.7553,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'splitter': 'best'}",,5.0,7.0,4.0,sqrt,,,,,,,,,gini,best
14,DT,5,0.7423,0.7265,0.743,0.7298,0.7601,0.7423,0.7468,0.6115,0.7453,0.6718,0.8415,0.7407,0.7879,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 14, 'min_samples_leaf': 4, 'max_features': 'log2', 'splitter': 'best'}",,3.0,14.0,4.0,log2,,,,,,,,,gini,best
15,RF,MEAN,0.6996,0.7027,0.712,0.6959,0.7271,0.6996,0.7025,0.6025,0.7712,0.6734,0.8029,0.6528,0.7183,N/A,,,,,,,,,,,,,,,
16,RF,STD,0.0508,0.053,0.0568,0.0495,0.0645,0.0508,0.0519,0.0589,0.1021,0.0621,0.0968,0.0242,0.0501,N/A,,,,,,,,,,,,,,,
17,XGB,MEAN,0.6909,0.6875,0.6969,0.6857,0.7095,0.6909,0.6941,0.604,0.7176,0.6527,0.771,0.6763,0.7186,N/A,,,,,,,,,,,,,,,
18,XGB,STD,0.0499,0.0483,0.0533,0.0476,0.0601,0.0499,0.0513,0.0696,0.0785,0.0509,0.0909,0.051,0.0566,N/A,,,,,,,,,,,,,,,
19,DT,MEAN,0.6786,0.6822,0.6859,0.6719,0.7047,0.6786,0.6796,0.5846,0.7454,0.6527,0.7799,0.6263,0.691,N/A,,,,,,,,,,,,,,,
20,DT,STD,0.0495,0.0379,0.0428,0.044,0.0478,0.0495,0.0522,0.0543,0.0798,0.0472,0.0732,0.0983,0.0763,N/A,,,,,,,,,,,,,,,
