,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
10,DT,1,0.6824,0.667,0.6825,0.6674,0.7095,0.6824,0.6893,0.5303,0.6829,0.597,0.8036,0.6821,0.7379,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 17, 'min_samples_leaf': 8, 'max_features': 'log2', 'splitter': 'best'}",,1.0,17.0,8.0,log2,,,,,,,,,gini,best
11,DT,2,0.6749,0.713,0.7044,0.6742,0.7383,0.6749,0.6717,0.5688,0.8725,0.6887,0.8571,0.5363,0.6598,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': None, 'splitter': 'best'}",,1.0,4.0,1.0,,,,,,,,,,entropy,best
12,DT,3,0.6667,0.6791,0.6721,0.6647,0.6821,0.6667,0.6634,0.7401,0.5619,0.6388,0.6181,0.7823,0.6906,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'splitter': 'random'}",,6.0,5.0,3.0,log2,,,,,,,,,gini,random
13,DT,4,0.741,0.79,0.7923,0.741,0.8419,0.741,0.7415,0.5896,0.9903,0.7391,0.9905,0.5943,0.7429,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 7, 'max_features': 'log2', 'splitter': 'best'}",,3.0,9.0,7.0,log2,,,,,,,,,gini,best
14,DT,5,0.6457,0.6476,0.6475,0.6457,0.6493,0.6457,0.6457,0.6137,0.6827,0.6464,0.6815,0.6123,0.645,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 12, 'min_samples_leaf': 8, 'max_features': None, 'splitter': 'best'}",,2.0,12.0,8.0,,,,,,,,,,entropy,best
15,RF,MEAN,0.7273,0.7334,0.7411,0.7246,0.7555,0.7273,0.7291,0.6525,0.791,0.7076,0.8143,0.6912,0.7416,N/A,,,,,,,,,,,,,,,
16,RF,STD,0.052,0.0583,0.063,0.052,0.0705,0.052,0.0528,0.0879,0.1229,0.0548,0.1213,0.0801,0.0596,N/A,,,,,,,,,,,,,,,
17,XGB,MEAN,0.7307,0.7313,0.7397,0.7269,0.7512,0.7307,0.7327,0.6632,0.7593,0.7013,0.7995,0.72,0.7525,N/A,,,,,,,,,,,,,,,
18,XGB,STD,0.0503,0.0578,0.0626,0.0503,0.071,0.0503,0.051,0.0858,0.1234,0.0576,0.1181,0.0631,0.0524,N/A,,,,,,,,,,,,,,,
19,DT,MEAN,0.6821,0.6993,0.6998,0.6786,0.7242,0.6821,0.6823,0.6085,0.7581,0.662,0.7902,0.6415,0.6952,N/A,,,,,,,,,,,,,,,
20,DT,STD,0.0356,0.056,0.0556,0.0364,0.0736,0.0356,0.0366,0.0797,0.1709,0.054,0.1468,0.0944,0.0444,N/A,,,,,,,,,,,,,,,
