,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
10,DT,1,0.6306,0.6271,0.6211,0.6207,0.6284,0.6306,0.6262,0.6423,0.7273,0.6822,0.6118,0.5149,0.5591,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 19, 'min_samples_leaf': 3, 'max_features': None, 'splitter': 'best'}",,2.0,19.0,3.0,,,,,,,,,,entropy,best
11,DT,2,0.7416,0.661,0.6847,0.6693,0.7639,0.7416,0.7504,0.4649,0.5761,0.5146,0.8571,0.7932,0.8239,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 17, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'splitter': 'best'}",,4.0,17.0,9.0,sqrt,,,,,,,,,gini,best
12,DT,3,0.7333,0.7333,0.7339,0.7332,0.7346,0.7333,0.7335,0.7083,0.7456,0.7265,0.7583,0.7222,0.7398,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': None, 'splitter': 'best'}",,2.0,8.0,10.0,,,,,,,,,,gini,best
13,DT,4,0.7094,0.7173,0.7222,0.7088,0.7342,0.7094,0.711,0.6165,0.7987,0.6959,0.8182,0.6457,0.7218,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 18, 'min_samples_leaf': 8, 'max_features': 'log2', 'splitter': 'best'}",,3.0,18.0,8.0,log2,,,,,,,,,gini,best
14,DT,5,0.769,0.7688,0.7689,0.7688,0.7691,0.769,0.769,0.7578,0.7673,0.7625,0.7798,0.7706,0.7751,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 13, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'splitter': 'best'}",,3.0,13.0,1.0,sqrt,,,,,,,,,entropy,best
15,RF,MEAN,0.7118,0.7058,0.7152,0.7016,0.7341,0.7118,0.7152,0.6305,0.7584,0.6834,0.7811,0.6721,0.7198,N/A,,,,,,,,,,,,,,,
16,RF,STD,0.0662,0.0694,0.0653,0.0682,0.0711,0.0662,0.0673,0.1225,0.084,0.0946,0.1181,0.0831,0.0884,N/A,,,,,,,,,,,,,,,
17,XGB,MEAN,0.7058,0.6981,0.7044,0.6934,0.7244,0.7058,0.7078,0.6338,0.7223,0.6693,0.7624,0.6866,0.7175,N/A,,,,,,,,,,,,,,,
18,XGB,STD,0.0857,0.0828,0.0818,0.0824,0.0881,0.0857,0.0872,0.117,0.117,0.0966,0.14,0.1136,0.1111,N/A,,,,,,,,,,,,,,,
19,DT,MEAN,0.7168,0.7015,0.7062,0.7002,0.726,0.7168,0.718,0.638,0.723,0.6763,0.765,0.6893,0.7239,N/A,,,,,,,,,,,,,,,
20,DT,STD,0.0527,0.0569,0.0563,0.0573,0.0569,0.0527,0.0556,0.1115,0.0863,0.0955,0.0936,0.1127,0.1,N/A,,,,,,,,,,,,,,,
