,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
10,DT,1,0.7286,0.7293,0.7282,0.7281,0.7292,0.7286,0.7283,0.7395,0.6955,0.7168,0.7192,0.7609,0.7394,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 14, 'min_samples_leaf': 10, 'max_features': 'log2', 'splitter': 'best'}",,3.0,14.0,10.0,log2,,,,,,,,,entropy,best
11,DT,2,0.6362,0.6345,0.6315,0.6314,0.6352,0.6362,0.6341,0.6245,0.5586,0.5897,0.6446,0.7044,0.6732,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 16, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'splitter': 'best'}",,3.0,16.0,8.0,sqrt,,,,,,,,,gini,best
12,DT,3,0.637,0.6699,0.6678,0.6369,0.6989,0.637,0.6359,0.5282,0.8183,0.642,0.8117,0.5173,0.6319,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 19, 'min_samples_leaf': 2, 'max_features': 'log2', 'splitter': 'best'}",,2.0,19.0,2.0,log2,,,,,,,,,entropy,best
13,DT,4,0.7815,0.7583,0.7754,0.7641,0.7931,0.7815,0.785,0.6514,0.7565,0.7,0.8652,0.7943,0.8282,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 10, 'max_features': None, 'splitter': 'random'}",,2.0,9.0,10.0,,,,,,,,,,gini,random
14,DT,5,0.6973,0.702,0.7207,0.692,0.7466,0.6973,0.7038,0.5495,0.8009,0.6518,0.8546,0.6405,0.7322,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 19, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'splitter': 'best'}",,1.0,19.0,3.0,sqrt,,,,,,,,,entropy,best
15,RF,MEAN,0.6944,0.685,0.6869,0.6822,0.7025,0.6944,0.695,0.6296,0.6272,0.6239,0.7403,0.7465,0.7405,N/A,,,,,,,,,,,,,,,
16,RF,STD,0.0423,0.041,0.0412,0.0411,0.0448,0.0423,0.0435,0.0892,0.0689,0.0519,0.0736,0.0563,0.0425,N/A,,,,,,,,,,,,,,,
17,XGB,MEAN,0.6918,0.6834,0.6816,0.6765,0.7,0.6918,0.6902,0.636,0.5971,0.6091,0.7307,0.766,0.7439,N/A,,,,,,,,,,,,,,,
18,XGB,STD,0.0484,0.0481,0.0525,0.0475,0.0577,0.0484,0.0518,0.0858,0.108,0.0574,0.0943,0.0555,0.0477,N/A,,,,,,,,,,,,,,,
19,DT,MEAN,0.6961,0.6988,0.7047,0.6905,0.7206,0.6961,0.6974,0.6186,0.726,0.6601,0.7791,0.6835,0.721,N/A,,,,,,,,,,,,,,,
20,DT,STD,0.0621,0.0486,0.056,0.0574,0.0587,0.0621,0.0641,0.0847,0.1049,0.0504,0.0947,0.1097,0.0745,N/A,,,,,,,,,,,,,,,
