,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
10,DT,1,0.723,0.7583,0.7409,0.721,0.7719,0.723,0.7184,0.6322,0.9066,0.7449,0.8844,0.5752,0.6971,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 20, 'min_samples_leaf': 7, 'max_features': 'sqrt', 'splitter': 'best'}",,3.0,20.0,7.0,sqrt,,,,,,,,,entropy,best
11,DT,2,0.649,0.6506,0.6498,0.6488,0.651,0.649,0.6486,0.6299,0.6897,0.6584,0.6712,0.61,0.6391,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 18, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'splitter': 'best'}",,3.0,18.0,9.0,sqrt,,,,,,,,,entropy,best
12,DT,3,0.7071,0.6401,0.6552,0.6452,0.7255,0.7071,0.7146,0.4574,0.5443,0.4971,0.8227,0.7661,0.7933,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'splitter': 'best'}",,2.0,20.0,10.0,sqrt,,,,,,,,,gini,best
13,DT,4,0.5895,0.5751,0.5759,0.5753,0.5919,0.5895,0.5906,0.4895,0.5066,0.4979,0.6607,0.6452,0.6528,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 16, 'min_samples_leaf': 9, 'max_features': 'log2', 'splitter': 'best'}",,4.0,16.0,9.0,log2,,,,,,,,,gini,best
14,DT,5,0.7057,0.7482,0.7243,0.702,0.7614,0.7057,0.6986,0.6173,0.9091,0.7353,0.879,0.5396,0.6687,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2', 'splitter': 'best'}",,4.0,15.0,2.0,log2,,,,,,,,,entropy,best
15,RF,MEAN,0.6858,0.6851,0.6868,0.6738,0.7097,0.6858,0.686,0.585,0.7469,0.6539,0.7852,0.6267,0.6937,N/A,,,,,,,,,,,,,,,
16,RF,STD,0.0298,0.0265,0.0268,0.0199,0.0425,0.0298,0.0354,0.0541,0.0977,0.0605,0.0683,0.1023,0.0757,N/A,,,,,,,,,,,,,,,
17,XGB,MEAN,0.6674,0.6564,0.6578,0.6514,0.6803,0.6674,0.6685,0.5715,0.6577,0.6084,0.7414,0.6579,0.6945,N/A,,,,,,,,,,,,,,,
18,XGB,STD,0.02,0.0333,0.0282,0.0275,0.0317,0.02,0.0227,0.0866,0.1193,0.0909,0.0621,0.084,0.0583,N/A,,,,,,,,,,,,,,,
19,DT,MEAN,0.6749,0.6745,0.6692,0.6585,0.7003,0.6749,0.6742,0.5653,0.7113,0.6267,0.7836,0.6272,0.6902,N/A,,,,,,,,,,,,,,,
20,DT,STD,0.0554,0.0776,0.0661,0.057,0.0769,0.0554,0.0544,0.0848,0.192,0.1226,0.1101,0.087,0.0615,N/A,,,,,,,,,,,,,,,
