,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
10,DT,1,0.6345,0.6308,0.6263,0.6264,0.6324,0.6345,0.6313,0.6127,0.5354,0.5714,0.6488,0.7172,0.6813,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'splitter': 'best'}",,2.0,20.0,10.0,sqrt,,,,,,,,,gini,best
11,DT,2,0.7055,0.7009,0.6943,0.6961,0.7036,0.7055,0.7031,0.6802,0.6087,0.6424,0.7216,0.7799,0.7497,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 7, 'max_features': None, 'splitter': 'random'}",,3.0,8.0,7.0,,,,,,,,,,gini,random
12,DT,3,0.6452,0.6443,0.6303,0.6284,0.6446,0.6452,0.6362,0.6418,0.4801,0.5493,0.6468,0.7804,0.7074,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 6, 'min_samples_leaf': 9, 'max_features': None, 'splitter': 'best'}",,2.0,6.0,9.0,,,,,,,,,,entropy,best
13,DT,4,0.7591,0.7988,0.8047,0.759,0.8461,0.7591,0.7602,0.6103,0.9867,0.7541,0.9873,0.6228,0.7638,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 7, 'max_features': None, 'splitter': 'best'}",,3.0,9.0,7.0,,,,,,,,,,gini,best
14,DT,5,0.6224,0.7083,0.6843,0.6198,0.7599,0.6224,0.6121,0.4992,0.9353,0.651,0.9173,0.4334,0.5887,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 19, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'splitter': 'best'}",,1.0,19.0,3.0,sqrt,,,,,,,,,entropy,best
15,RF,MEAN,0.6986,0.6981,0.7031,0.6929,0.7132,0.6986,0.6985,0.6271,0.6998,0.6542,0.7692,0.7064,0.7317,N/A,,,,,,,,,,,,,,,
16,RF,STD,0.0699,0.0721,0.0837,0.0728,0.0871,0.0699,0.0735,0.0269,0.1732,0.0888,0.1262,0.0458,0.0613,N/A,,,,,,,,,,,,,,,
17,XGB,MEAN,0.7075,0.7055,0.7081,0.7007,0.7183,0.7075,0.7071,0.6467,0.6858,0.6587,0.7643,0.7303,0.7428,N/A,,,,,,,,,,,,,,,
18,XGB,STD,0.0633,0.0616,0.0718,0.0638,0.0743,0.0633,0.066,0.0423,0.1461,0.0718,0.1091,0.065,0.0607,N/A,,,,,,,,,,,,,,,
19,DT,MEAN,0.6733,0.6966,0.688,0.6659,0.7173,0.6733,0.6686,0.6088,0.7092,0.6336,0.7844,0.6667,0.6982,N/A,,,,,,,,,,,,,,,
20,DT,STD,0.0576,0.0665,0.0721,0.0606,0.0882,0.0576,0.0617,0.0675,0.235,0.0804,0.1582,0.1455,0.0695,N/A,,,,,,,,,,,,,,,
