,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,AUC_Macro,AUC_Micro,Features_K,Score_Function,Best_Params,Precision_post-void,Recall_post-void,F1_post-void,AUC_post-void,Precision_pre-void,Recall_pre-void,F1_pre-void,AUC_pre-void,Precision_void,Recall_void,F1_void,AUC_void,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
10,DT,1,0.5294,0.3408,0.4107,0.3701,0.4574,0.5294,0.4882,0.6761,0.7495,71,f_classif,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.3494,0.5179,0.4173,0.5821,0.0,0.0,0.0,0.7383,0.6731,0.7143,0.6931,0.7079,71,f_classif,,2.0,19.0,7.0,sqrt,,,,,,,,,,gini,random
11,DT,2,0.494,0.3462,0.4565,0.3754,0.4083,0.494,0.4269,0.632,0.6393,30,f_classif,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.4135,0.8431,0.5548,0.7152,0.0,0.0,0.0,0.4917,0.625,0.5263,0.5714,0.6892,30,f_classif,,3.0,10.0,6.0,sqrt,,,,,,,,,,gini,random
12,DT,3,0.4204,0.3821,0.4071,0.359,0.3834,0.4204,0.368,0.5894,0.6167,51,f_classif,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.379,0.5529,0.4498,0.4684,0.2727,0.0435,0.075,0.5864,0.4945,0.625,0.5521,0.7135,51,f_classif,,2.0,16.0,9.0,sqrt,,,,,,,,,,gini,random
13,DT,4,0.5188,0.3511,0.4291,0.3775,0.4308,0.5188,0.46,0.6008,0.6645,91,f_classif,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}",0.5583,0.4891,0.5214,0.5997,0.0,0.0,0.0,0.561,0.495,0.7984,0.6111,0.6415,91,f_classif,,1.0,10.0,2.0,log2,,,,,,,,,,gini,random
14,DT,5,0.5,0.3375,0.4999,0.3931,0.3678,0.5,0.4154,0.6973,0.7177,81,f_classif,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",0.0,0.0,0.0,0.6988,0.315,0.7018,0.4348,0.6207,0.6975,0.7981,0.7444,0.7723,81,f_classif,,1.0,10.0,1.0,log2,,balanced,,,,,,,,gini,best
15,RF,MEAN,0.5729,0.575,0.5061,0.4929,0.5799,0.5729,0.5434,0.7185,0.7437,N/A,N/A,N/A,0.5251,0.543,0.5282,0.6956,0.5776,0.1785,0.2523,0.6733,0.6223,0.797,0.6982,0.7867,,,,,,,,,,,,,,,,,,
16,RF,STD,0.0939,0.1226,0.0654,0.0609,0.1051,0.0939,0.0813,0.0665,0.0753,N/A,N/A,N/A,0.1163,0.1539,0.1171,0.1179,0.2949,0.0415,0.0415,0.0703,0.0848,0.1138,0.0939,0.0546,,,,,,,,,,,,,,,,,,
17,XGB,MEAN,0.5599,0.5177,0.5012,0.4875,0.5395,0.5599,0.5318,0.7103,0.7377,N/A,N/A,N/A,0.5225,0.5088,0.512,0.6745,0.4174,0.2002,0.2596,0.6794,0.6132,0.7944,0.6909,0.777,,,,,,,,,,,,,,,,,,
18,XGB,STD,0.0876,0.0845,0.057,0.0731,0.0917,0.0876,0.0945,0.0475,0.0661,N/A,N/A,N/A,0.1202,0.0973,0.0959,0.1056,0.1435,0.1104,0.1088,0.0494,0.09,0.0657,0.0801,0.0517,,,,,,,,,,,,,,,,,,
19,DT,MEAN,0.4925,0.3515,0.4407,0.375,0.4095,0.4925,0.4317,0.6391,0.6775,N/A,N/A,N/A,0.34,0.4806,0.3887,0.6128,0.1175,0.1491,0.102,0.5996,0.597,0.6924,0.6344,0.7049,,,,,,,,,,,,,,,,,,
20,DT,STD,0.0427,0.0179,0.0385,0.0124,0.036,0.0427,0.0457,0.0468,0.0551,N/A,N/A,N/A,0.2063,0.3038,0.2241,0.0998,0.1616,0.3096,0.1889,0.0908,0.0969,0.1173,0.0819,0.0471,,,,,,,,,,,,,,,,,,
