,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
10,DT,1,0.6389,0.6482,0.6509,0.6385,0.664,0.6389,0.6405,0.5517,0.7238,0.6261,0.7447,0.578,0.6508,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 17, 'min_samples_leaf': 4, 'max_features': 'log2', 'splitter': 'best'}",,4.0,17.0,4.0,log2,,,,,,,,,entropy,best
11,DT,2,0.616,0.6149,0.6006,0.5954,0.6152,0.616,0.6035,0.612,0.4286,0.5041,0.6179,0.7727,0.6867,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 13, 'min_samples_leaf': 6, 'max_features': None, 'splitter': 'random'}",,3.0,13.0,6.0,,,,,,,,,,entropy,random
12,DT,3,0.7597,0.7609,0.7605,0.7597,0.7616,0.7597,0.7596,0.735,0.7909,0.7619,0.7868,0.7302,0.7575,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 14, 'min_samples_leaf': 10, 'max_features': 'log2', 'splitter': 'best'}",,3.0,14.0,10.0,log2,,,,,,,,,entropy,best
13,DT,4,0.7152,0.7156,0.7163,0.7151,0.7174,0.7152,0.7154,0.6844,0.7357,0.7091,0.7468,0.6969,0.721,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': None, 'splitter': 'best'}",,3.0,5.0,8.0,,,,,,,,,,gini,best
14,DT,5,0.7795,0.7463,0.8102,0.7538,0.8407,0.7795,0.7918,0.5487,0.8743,0.6742,0.9438,0.746,0.8333,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'splitter': 'best'}",,3.0,7.0,3.0,sqrt,,,,,,,,,gini,best
15,RF,MEAN,0.6947,0.6872,0.6941,0.6841,0.7098,0.6947,0.6965,0.6195,0.6896,0.6466,0.7549,0.6984,0.7216,N/A,,,,,,,,,,,,,,,
16,RF,STD,0.0784,0.0778,0.0807,0.0796,0.0839,0.0784,0.081,0.1353,0.1082,0.1029,0.0865,0.1144,0.0861,N/A,,,,,,,,,,,,,,,
17,XGB,MEAN,0.6809,0.6685,0.6738,0.6684,0.6879,0.6809,0.6821,0.6171,0.6225,0.616,0.7198,0.7252,0.7209,N/A,,,,,,,,,,,,,,,
18,XGB,STD,0.0723,0.0642,0.0707,0.0649,0.0812,0.0723,0.0747,0.1036,0.0781,0.0723,0.0969,0.0774,0.0773,N/A,,,,,,,,,,,,,,,
19,DT,MEAN,0.7019,0.6972,0.7077,0.6925,0.7198,0.7019,0.7022,0.6264,0.7107,0.6551,0.768,0.7048,0.7299,N/A,,,,,,,,,,,,,,,
20,DT,STD,0.0723,0.0632,0.0838,0.0727,0.0872,0.0723,0.0791,0.0821,0.1685,0.0979,0.117,0.076,0.0701,N/A,,,,,,,,,,,,,,,
