,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,AUC,Features_K,Score_Function,Best_Params,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
10,DT,1,0.7559,0.7592,0.7791,0.7522,0.7967,0.7559,0.7603,0.6192,0.8657,0.722,0.8993,0.6925,0.7825,0.8147,10,f_classif,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",10,f_classif,,2.0,19.0,8.0,,,balanced,,,,,,,,gini,best
11,DT,2,0.7052,0.7038,0.7309,0.6958,0.762,0.7052,0.7141,0.5341,0.8061,0.6425,0.8735,0.6558,0.7492,0.7622,71,f_classif,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}",71,f_classif,,3.0,10.0,7.0,,,,,,,,,,,gini,random
12,DT,3,0.6081,0.6077,0.608,0.6077,0.6089,0.6081,0.6083,0.6307,0.6099,0.6201,0.5848,0.6061,0.5952,0.608,30,f_classif,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}",30,f_classif,,1.0,10.0,1.0,sqrt,,,,,,,,,,gini,best
13,DT,4,0.6938,0.693,0.703,0.6898,0.7172,0.6938,0.6976,0.5839,0.7442,0.6544,0.8022,0.6617,0.7252,0.7385,10,f_classif,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}",10,f_classif,,3.0,7.0,3.0,,,,,,,,,,,gini,random
14,DT,5,0.6486,0.6763,0.6611,0.6441,0.6832,0.6486,0.641,0.5849,0.8245,0.6843,0.7676,0.4977,0.6039,0.6611,30,f_classif,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}",30,f_classif,,1.0,10.0,1.0,sqrt,,,,,,,,,,gini,best
15,RF,MEAN,0.6954,0.7042,0.7057,0.6851,0.7278,0.6954,0.6921,0.6448,0.6718,0.632,0.7635,0.7397,0.7382,0.7738,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,
16,RF,STD,0.0658,0.0452,0.0694,0.0733,0.0614,0.0658,0.0797,0.0854,0.2078,0.1013,0.1435,0.0912,0.0517,0.0779,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,
17,XGB,MEAN,0.6845,0.6857,0.6794,0.6672,0.7031,0.6845,0.6788,0.6456,0.5879,0.5963,0.7258,0.7709,0.7381,0.7694,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,
18,XGB,STD,0.0685,0.0495,0.0632,0.0691,0.0632,0.0685,0.0795,0.0725,0.177,0.0872,0.128,0.0862,0.0633,0.0792,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,
19,DT,MEAN,0.6823,0.688,0.6964,0.6779,0.7136,0.6823,0.6843,0.5906,0.7701,0.6647,0.7855,0.6228,0.6912,0.7169,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,
20,DT,STD,0.0564,0.0546,0.0654,0.0549,0.0727,0.0564,0.0602,0.0377,0.0997,0.0395,0.1241,0.0765,0.0862,0.0822,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,
