,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,AUC,Features_K,Score_Function,Best_Params,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
10,DT,1,0.69,0.6894,0.6882,0.6884,0.6897,0.69,0.6895,0.6951,0.726,0.7102,0.6838,0.6504,0.6667,0.7325,all,f_classif,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 8, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",all,f_classif,,3.0,8.0,2.0,sqrt,,,,,,,,,,entropy,random
11,DT,2,0.5795,0.5807,0.5817,0.5786,0.5873,0.5795,0.5808,0.5224,0.6009,0.5589,0.6389,0.5625,0.5983,0.5568,40,f_classif,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 15, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",40,f_classif,,4.0,15.0,8.0,log2,,balanced,,,,,,,,gini,best
12,DT,3,0.6343,0.6387,0.6427,0.6328,0.6551,0.6343,0.6369,0.5447,0.6911,0.6092,0.7327,0.5944,0.6563,0.7028,20,f_classif,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}",20,f_classif,,2.0,16.0,8.0,log2,,,,,,,,,,gini,best
13,DT,4,0.6971,0.6559,0.625,0.6302,0.6808,0.6971,0.6806,0.5782,0.4,0.4729,0.7336,0.8499,0.7875,0.7673,71,f_classif,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",71,f_classif,,4.0,6.0,8.0,sqrt,,,,,,,,,,gini,random
14,DT,5,0.7177,0.6951,0.7084,0.6987,0.7322,0.7177,0.7223,0.5763,0.6785,0.6232,0.814,0.7382,0.7742,0.7652,10,f_classif,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}",10,f_classif,,3.0,20.0,4.0,sqrt,,,,,,,,,,gini,best
15,RF,MEAN,0.7044,0.7015,0.7079,0.6958,0.7225,0.7044,0.7052,0.6421,0.6745,0.6471,0.7608,0.7414,0.7445,0.7701,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,
16,RF,STD,0.0634,0.063,0.0742,0.0635,0.079,0.0634,0.0666,0.0886,0.1524,0.0719,0.1269,0.0639,0.0596,0.0872,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,
17,XGB,MEAN,0.6861,0.6791,0.6765,0.6712,0.6963,0.6861,0.6848,0.6354,0.5926,0.6058,0.7227,0.7604,0.7366,0.7564,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,
18,XGB,STD,0.0569,0.0543,0.0552,0.0514,0.0624,0.0569,0.0579,0.1014,0.092,0.0499,0.0972,0.0822,0.0628,0.0882,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,
19,DT,MEAN,0.6637,0.652,0.6492,0.6457,0.669,0.6637,0.662,0.5833,0.6193,0.5949,0.7206,0.6791,0.6966,0.7049,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,
20,DT,STD,0.0563,0.0462,0.0505,0.0488,0.0535,0.0563,0.0547,0.0667,0.1308,0.0873,0.0653,0.1165,0.0813,0.0869,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,
