,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
10,DT,1,0.6691,0.6794,0.6783,0.6691,0.6878,0.6691,0.6686,0.6017,0.7637,0.6731,0.7571,0.5929,0.665,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 17, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'splitter': 'best'}",,4.0,17.0,9.0,sqrt,,,,,,,,,gini,best
11,DT,2,0.6427,0.6446,0.6436,0.6423,0.645,0.6427,0.6421,0.6226,0.6897,0.6544,0.6667,0.5975,0.6302,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'splitter': 'best'}",,3.0,6.0,5.0,sqrt,,,,,,,,,gini,best
12,DT,3,0.7525,0.6755,0.6458,0.6557,0.7363,0.7525,0.7412,0.5455,0.4177,0.4731,0.8055,0.8739,0.8383,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 6, 'min_samples_leaf': 9, 'max_features': 'log2', 'splitter': 'best'}",,2.0,6.0,9.0,log2,,,,,,,,,entropy,best
13,DT,4,0.6895,0.6758,0.6695,0.6716,0.6857,0.6895,0.6867,0.625,0.5677,0.595,0.7265,0.7713,0.7482,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 14, 'min_samples_leaf': 10, 'max_features': 'log2', 'splitter': 'best'}",,4.0,14.0,10.0,log2,,,,,,,,,entropy,best
14,DT,5,0.6839,0.7341,0.7045,0.6782,0.7479,0.6839,0.6739,0.5976,0.9091,0.7212,0.8707,0.5,0.6352,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 11, 'min_samples_leaf': 5, 'max_features': 'log2', 'splitter': 'best'}",,4.0,11.0,5.0,log2,,,,,,,,,entropy,best
15,RF,MEAN,0.6813,0.6812,0.6826,0.6696,0.7073,0.6813,0.6825,0.579,0.7372,0.6454,0.7833,0.628,0.6937,N/A,,,,,,,,,,,,,,,
16,RF,STD,0.0187,0.0368,0.026,0.0248,0.0359,0.0187,0.0203,0.081,0.1129,0.0827,0.0666,0.0835,0.0562,N/A,,,,,,,,,,,,,,,
17,XGB,MEAN,0.6749,0.668,0.6689,0.6599,0.6918,0.6749,0.6753,0.5814,0.6805,0.6213,0.7546,0.6574,0.6986,N/A,,,,,,,,,,,,,,,
18,XGB,STD,0.0297,0.0368,0.0349,0.03,0.0453,0.0297,0.033,0.0749,0.1339,0.0845,0.0795,0.096,0.0644,N/A,,,,,,,,,,,,,,,
19,DT,MEAN,0.6875,0.6819,0.6683,0.6634,0.7005,0.6875,0.6825,0.5985,0.6696,0.6234,0.7653,0.6671,0.7034,N/A,,,,,,,,,,,,,,,
20,DT,STD,0.0406,0.0324,0.0251,0.0143,0.0418,0.0406,0.0366,0.032,0.1874,0.0954,0.0775,0.1516,0.089,N/A,,,,,,,,,,,,,,,
