,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Best_Params,Precision_post-void,Recall_post-void,F1_post-void,Precision_pre-void,Recall_pre-void,F1_pre-void,Precision_void,Recall_void,F1_void,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
10,DT,1,0.6151,0.3691,0.4526,0.4046,0.527,0.6151,0.5659,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 14, 'min_samples_leaf': 4, 'max_features': 'log2', 'splitter': 'best'}",0.3412,0.5088,0.4085,0.0,0.0,0.0,0.7662,0.8489,0.8055,,3.0,14.0,4.0,log2,,,,,,,,,gini,best
11,DT,2,0.4562,0.4344,0.434,0.4332,0.4645,0.4562,0.4596,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 18, 'min_samples_leaf': 9, 'max_features': 'log2', 'splitter': 'best'}",0.4688,0.4369,0.4523,0.2907,0.3425,0.3145,0.5436,0.5226,0.5329,,5.0,18.0,9.0,log2,,,,,,,,,entropy,best
12,DT,3,0.432,0.2885,0.433,0.3448,0.2942,0.432,0.3485,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 19, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'splitter': 'best'}",0.408,0.5259,0.4595,0.0,0.0,0.0,0.4573,0.7732,0.5747,,1.0,19.0,3.0,sqrt,,,,,,,,,entropy,best
13,DT,4,0.5014,0.5123,0.5042,0.4784,0.6018,0.5014,0.5155,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 16, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'splitter': 'best'}",0.7917,0.4246,0.5527,0.2385,0.4,0.2989,0.5068,0.6881,0.5837,,3.0,16.0,8.0,sqrt,,,,,,,,,gini,best
14,DT,5,0.5585,0.399,0.4909,0.4185,0.5039,0.5585,0.5061,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 17, 'min_samples_leaf': 8, 'max_features': 'log2', 'splitter': 'best'}",0.4088,0.8315,0.5481,0.0,0.0,0.0,0.7881,0.6414,0.7072,,1.0,17.0,8.0,log2,,,,,,,,,gini,best
15,RF,MEAN,0.5627,0.5352,0.5151,0.5046,0.5634,0.5627,0.5445,N/A,0.5512,0.5,0.5058,0.4501,0.3045,0.3479,0.6044,0.741,0.6602,,,,,,,,,,,,,,,
16,RF,STD,0.1039,0.0963,0.0587,0.0842,0.1042,0.1039,0.1108,N/A,0.1259,0.1357,0.0896,0.1449,0.1486,0.1594,0.1169,0.1272,0.1053,,,,,,,,,,,,,,,
17,XGB,MEAN,0.5538,0.5209,0.5182,0.5093,0.5532,0.5538,0.544,N/A,0.5162,0.5315,0.5186,0.4386,0.3215,0.3629,0.6079,0.7015,0.6464,,,,,,,,,,,,,,,
18,XGB,STD,0.0997,0.0924,0.0692,0.0897,0.1052,0.0997,0.1108,N/A,0.1012,0.0683,0.0576,0.1614,0.1514,0.1626,0.1289,0.0871,0.1002,,,,,,,,,,,,,,,
19,DT,MEAN,0.5126,0.4007,0.4629,0.4159,0.4783,0.5126,0.4791,N/A,0.4837,0.5455,0.4842,0.1058,0.1485,0.1227,0.6124,0.6948,0.6408,,,,,,,,,,,,,,,
20,DT,STD,0.0749,0.0824,0.0329,0.0485,0.1144,0.0749,0.0822,N/A,0.178,0.1658,0.0635,0.1461,0.2044,0.1681,0.1537,0.1249,0.1127,,,,,,,,,,,,,,,
