,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
10,DT,1,0.675,0.7611,0.6972,0.6603,0.7755,0.675,0.6544,0.5889,0.9636,0.731,0.9333,0.4308,0.5895,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 20, 'min_samples_leaf': 7, 'max_features': 'sqrt', 'splitter': 'best'}",,3.0,20.0,7.0,sqrt,,,,,,,,,entropy,best
11,DT,2,0.6934,0.6693,0.6777,0.672,0.7034,0.6934,0.6971,0.5556,0.625,0.5882,0.7831,0.7303,0.7558,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 9, 'min_samples_leaf': 8, 'max_features': 'log2', 'splitter': 'random'}",,1.0,9.0,8.0,log2,,,,,,,,,gini,random
12,DT,3,0.7204,0.7209,0.7221,0.7201,0.7239,0.7204,0.7208,0.7609,0.7,0.7292,0.6809,0.7442,0.7111,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 19, 'min_samples_leaf': 6, 'max_features': 'log2', 'splitter': 'best'}",,4.0,19.0,6.0,log2,,,,,,,,,gini,best
13,DT,4,0.6481,0.688,0.688,0.6481,0.7279,0.6481,0.6481,0.5224,0.8537,0.6481,0.8537,0.5224,0.6481,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'splitter': 'best'}",,2.0,20.0,10.0,sqrt,,,,,,,,,gini,best
14,DT,5,0.672,0.7471,0.7417,0.6719,0.8149,0.672,0.6704,0.5181,0.9773,0.6772,0.9762,0.5062,0.6667,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'splitter': 'best'}",,3.0,5.0,4.0,log2,,,,,,,,,entropy,best
15,RF,MEAN,0.6952,0.7102,0.7072,0.6872,0.735,0.6952,0.6935,0.6224,0.7562,0.6686,0.7978,0.6582,0.7058,N/A,,,,,,,,,,,,,,,
16,RF,STD,0.0454,0.0127,0.0262,0.038,0.025,0.0454,0.0488,0.099,0.1354,0.0318,0.0973,0.1555,0.0824,N/A,,,,,,,,,,,,,,,
17,XGB,MEAN,0.7023,0.7136,0.7123,0.6952,0.7358,0.7023,0.7016,0.6406,0.7297,0.666,0.7866,0.6948,0.7244,N/A,,,,,,,,,,,,,,,
18,XGB,STD,0.0682,0.054,0.0553,0.0598,0.0621,0.0682,0.0691,0.0848,0.1631,0.0527,0.1339,0.1295,0.0825,N/A,,,,,,,,,,,,,,,
19,DT,MEAN,0.6818,0.7173,0.7053,0.6745,0.7491,0.6818,0.6782,0.5892,0.8239,0.6747,0.8454,0.5868,0.6742,N/A,,,,,,,,,,,,,,,
20,DT,STD,0.0269,0.0387,0.0261,0.0273,0.0453,0.0269,0.0304,0.1002,0.1572,0.0599,0.1182,0.1417,0.0631,N/A,,,,,,,,,,,,,,,
