,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
10,DT,1,0.7292,0.7298,0.7289,0.7288,0.7297,0.7292,0.7289,0.7386,0.6993,0.7184,0.721,0.7585,0.7393,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 14, 'min_samples_leaf': 10, 'max_features': 'log2', 'splitter': 'best'}",,3.0,14.0,10.0,log2,,,,,,,,,entropy,best
11,DT,2,0.6117,0.6251,0.6193,0.6092,0.6289,0.6117,0.6072,0.5652,0.7386,0.6404,0.6849,0.5,0.578,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'min_samples_leaf': 8, 'max_features': 'log2', 'splitter': 'best'}",,5.0,7.0,8.0,log2,,,,,,,,,gini,best
12,DT,3,0.631,0.6731,0.6666,0.6305,0.704,0.631,0.6276,0.5224,0.8405,0.6444,0.8238,0.4927,0.6166,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 19, 'min_samples_leaf': 2, 'max_features': 'log2', 'splitter': 'best'}",,2.0,19.0,2.0,log2,,,,,,,,,entropy,best
13,DT,4,0.7103,0.6796,0.6868,0.6825,0.7172,0.7103,0.7131,0.5644,0.6145,0.5884,0.7948,0.759,0.7765,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 18, 'min_samples_leaf': 7, 'max_features': None, 'splitter': 'best'}",,3.0,18.0,7.0,,,,,,,,,,gini,best
14,DT,5,0.7417,0.7261,0.7427,0.7293,0.7599,0.7417,0.7462,0.6103,0.7462,0.6715,0.8418,0.7392,0.7871,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 14, 'min_samples_leaf': 10, 'max_features': 'log2', 'splitter': 'best'}",,3.0,14.0,10.0,log2,,,,,,,,,entropy,best
15,RF,MEAN,0.6996,0.7023,0.7114,0.6957,0.7265,0.6996,0.7025,0.6027,0.7678,0.6722,0.8019,0.6551,0.7192,N/A,,,,,,,,,,,,,,,
16,RF,STD,0.0502,0.053,0.0558,0.0493,0.0633,0.0502,0.0511,0.0609,0.1035,0.0641,0.0955,0.0197,0.0476,N/A,,,,,,,,,,,,,,,
17,XGB,MEAN,0.693,0.6905,0.6996,0.6878,0.7128,0.693,0.6961,0.6023,0.7299,0.6573,0.7787,0.6693,0.7183,N/A,,,,,,,,,,,,,,,
18,XGB,STD,0.0486,0.0475,0.052,0.0467,0.0583,0.0486,0.0499,0.0631,0.086,0.0567,0.0877,0.0398,0.0524,N/A,,,,,,,,,,,,,,,
19,DT,MEAN,0.6848,0.6867,0.6889,0.6761,0.7079,0.6848,0.6846,0.6002,0.7278,0.6526,0.7733,0.6499,0.6995,N/A,,,,,,,,,,,,,,,
20,DT,STD,0.0594,0.0431,0.0496,0.0552,0.0488,0.0594,0.0629,0.0834,0.0819,0.0475,0.0676,0.1404,0.0959,N/A,,,,,,,,,,,,,,,
