,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,AUC_Macro,AUC_Micro,Features_K,Score_Function,Best_Params,Precision_post-void,Recall_post-void,F1_post-void,AUC_post-void,Precision_pre-void,Recall_pre-void,F1_pre-void,AUC_pre-void,Precision_void,Recall_void,F1_void,AUC_void,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
10,DT,1,0.5615,0.3582,0.4362,0.3926,0.4715,0.5615,0.5118,0.6816,0.7683,25,f_classif,"{'selector__k': 25, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.4079,0.5536,0.4697,0.6294,0.0,0.0,0.0,0.7093,0.6667,0.7551,0.7081,0.706,25,f_classif,,2.0,17.0,9.0,sqrt,,,,,,,,,,entropy,random
11,DT,2,0.5119,0.324,0.418,0.3567,0.3755,0.5119,0.4245,0.5984,0.6545,25,f_classif,"{'selector__k': 25, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.4318,0.3725,0.4,0.5794,0.0,0.0,0.0,0.5849,0.5403,0.8816,0.67,0.631,25,f_classif,,1.0,20.0,6.0,sqrt,,,,,,,,,,gini,random
12,DT,3,0.3451,0.22,0.3448,0.2632,0.2253,0.3451,0.2669,0.581,0.5968,3,f_classif,"{'selector__k': 3, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.2614,0.2706,0.2659,0.4018,0.0,0.0,0.0,0.7229,0.3986,0.7639,0.5238,0.6181,3,f_classif,,3.0,7.0,8.0,sqrt,,,,,,,,,,gini,random
13,DT,4,0.5031,0.496,0.4584,0.426,0.5474,0.5031,0.4634,0.6135,0.6738,18,f_classif,"{'selector__k': 18, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.7091,0.2847,0.4062,0.6283,0.2857,0.2034,0.2376,0.5599,0.4933,0.8871,0.634,0.6523,18,f_classif,,2.0,20.0,9.0,sqrt,,,,,,,,,,gini,random
14,DT,5,0.5325,0.4834,0.4745,0.4611,0.5053,0.5325,0.5048,0.6448,0.6982,14,f_classif,"{'selector__k': 14, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.4674,0.5059,0.4859,0.6209,0.375,0.1579,0.2222,0.5664,0.6077,0.7596,0.6752,0.7471,14,f_classif,,10.0,11.0,9.0,sqrt,,,,,,,,,,gini,random
15,RF,MEAN,0.5339,0.5277,0.4837,0.4802,0.5362,0.5339,0.5144,0.671,0.6982,N/A,N/A,N/A,0.5147,0.5322,0.5058,0.6572,0.4901,0.2614,0.3241,0.6392,0.5783,0.6577,0.6107,0.7165,,,,,,,,,,,,,,,,,,
16,RF,STD,0.135,0.1482,0.1087,0.1214,0.1406,0.135,0.1353,0.088,0.1011,N/A,N/A,N/A,0.1697,0.1306,0.1061,0.1501,0.2109,0.1598,0.1496,0.0813,0.1206,0.2234,0.1593,0.074,,,,,,,,,,,,,,,,,,
17,XGB,MEAN,0.529,0.4971,0.4843,0.475,0.5128,0.529,0.5073,0.688,0.7102,N/A,N/A,N/A,0.5179,0.5334,0.5191,0.6815,0.4122,0.236,0.2927,0.67,0.5611,0.6836,0.6129,0.7125,,,,,,,,,,,,,,,,,,
18,XGB,STD,0.1341,0.1506,0.1138,0.1374,0.1484,0.1341,0.1466,0.0801,0.094,N/A,N/A,N/A,0.1712,0.1225,0.1348,0.1411,0.2021,0.1695,0.1962,0.066,0.115,0.1467,0.1223,0.0751,,,,,,,,,,,,,,,,,,
19,DT,MEAN,0.4908,0.3763,0.4264,0.3799,0.425,0.4908,0.4343,0.6239,0.6783,N/A,N/A,N/A,0.4555,0.3975,0.4055,0.572,0.1321,0.0723,0.092,0.6287,0.5413,0.8095,0.6422,0.6709,,,,,,,,,,,,,,,,,,
20,DT,STD,0.0845,0.1154,0.0504,0.0759,0.1284,0.0845,0.0999,0.0399,0.0627,N/A,N/A,N/A,0.162,0.128,0.0868,0.0973,0.1837,0.1002,0.126,0.0805,0.1034,0.0685,0.0712,0.0542,,,,,,,,,,,,,,,,,,
