,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,AUC_Macro,AUC_Micro,Features_K,Score_Function,Best_Params,Precision_post-void,Recall_post-void,F1_post-void,AUC_post-void,Precision_pre-void,Recall_pre-void,F1_pre-void,AUC_pre-void,Precision_void,Recall_void,F1_void,AUC_void,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
10,DT,1,0.6087,0.3704,0.4464,0.4022,0.4815,0.6087,0.5351,0.6627,0.7427,25,f_classif,"{'selector__k': 25, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.4444,0.4324,0.4384,0.6436,0.0,0.0,0.0,0.6597,0.6667,0.9067,0.7684,0.6849,25,f_classif,,2.0,12.0,4.0,sqrt,,,,,,,,,,gini,random
11,DT,2,0.5847,0.3695,0.5078,0.4237,0.4565,0.5847,0.5091,0.6712,0.7162,7,f_classif,"{'selector__k': 7, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 15, 'clf__min_samples_leaf': 4, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}",0.4043,0.7037,0.5135,0.6697,0.0,0.0,0.0,0.5705,0.7042,0.8197,0.7576,0.7735,7,f_classif,,2.0,15.0,4.0,,,,,,,,,,,gini,random
12,DT,3,0.5032,0.4815,0.4576,0.4253,0.4862,0.5032,0.4521,0.6282,0.6696,10,f_classif,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}",0.4,0.3265,0.3596,0.5843,0.5,0.1591,0.2414,0.5609,0.5446,0.8871,0.6748,0.7394,10,f_classif,,3.0,4.0,10.0,log2,,,,,,,,,,gini,random
13,DT,4,0.5064,0.5357,0.4656,0.4346,0.5359,0.5064,0.4566,0.6206,0.6857,7,f_classif,"{'selector__k': 7, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}",0.5862,0.2742,0.3736,0.5796,0.5385,0.2059,0.2979,0.6238,0.4825,0.9167,0.6322,0.6582,7,f_classif,,3.0,16.0,10.0,log2,,,,,,,,,,entropy,random
14,DT,5,0.4429,0.421,0.4197,0.3554,0.4485,0.4429,0.3943,0.5977,0.6345,3,f_classif,"{'selector__k': 3, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.5432,0.4231,0.4757,0.542,0.3333,0.0392,0.0702,0.5927,0.3864,0.7969,0.5204,0.6584,3,f_classif,,3.0,7.0,8.0,sqrt,,,,,,,,,,gini,random
15,RF,MEAN,0.5406,0.5428,0.4972,0.4877,0.5638,0.5406,0.5284,0.6875,0.7076,N/A,N/A,N/A,0.494,0.511,0.4918,0.6772,0.5515,0.2732,0.3404,0.648,0.5831,0.7074,0.631,0.7374,,,,,,,,,,,,,,,,,,
16,RF,STD,0.0288,0.0424,0.0213,0.0236,0.039,0.0288,0.0197,0.0217,0.0333,N/A,N/A,N/A,0.142,0.0532,0.0652,0.0491,0.1363,0.1042,0.0838,0.0358,0.1108,0.11,0.0894,0.0414,,,,,,,,,,,,,,,,,,
17,XGB,MEAN,0.5617,0.5567,0.5123,0.5032,0.5744,0.5617,0.5421,0.7,0.7257,N/A,N/A,N/A,0.5153,0.5239,0.5123,0.6797,0.5702,0.253,0.3412,0.6747,0.5848,0.7598,0.6561,0.7456,,,,,,,,,,,,,,,,,,
18,XGB,STD,0.0526,0.0364,0.0149,0.03,0.0411,0.0526,0.0519,0.0242,0.0401,N/A,N/A,N/A,0.095,0.0631,0.0413,0.0444,0.0953,0.0737,0.0734,0.0581,0.1104,0.0841,0.0926,0.0192,,,,,,,,,,,,,,,,,,
19,DT,MEAN,0.5292,0.4356,0.4594,0.4082,0.4817,0.5292,0.4694,0.6361,0.6897,N/A,N/A,N/A,0.4756,0.432,0.4322,0.6038,0.2744,0.0808,0.1219,0.6015,0.5569,0.8654,0.6707,0.7029,,,,,,,,,,,,,,,,,,
20,DT,STD,0.0672,0.0724,0.0321,0.0318,0.0343,0.0672,0.0548,0.0305,0.0418,N/A,N/A,N/A,0.0845,0.1658,0.0657,0.0517,0.2621,0.0956,0.1393,0.0405,0.1309,0.0538,0.1015,0.0515,,,,,,,,,,,,,,,,,,
