,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,AUC_Macro,AUC_Micro,Features_K,Score_Function,Best_Params,Precision_post-void,Recall_post-void,F1_post-void,AUC_post-void,Precision_pre-void,Recall_pre-void,F1_pre-void,AUC_pre-void,Precision_void,Recall_void,F1_void,AUC_void,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
10,DT,1,0.5167,0.3392,0.409,0.3593,0.4851,0.5167,0.4892,0.6428,0.7122,38,f_classif,"{'selector__k': 38, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.3064,0.582,0.4015,0.5556,0.0,0.0,0.0,0.7055,0.7113,0.6449,0.6765,0.6674,38,f_classif,,2.0,16.0,4.0,sqrt,,,,,,,,,,entropy,random
11,DT,2,0.4234,0.2981,0.4086,0.33,0.328,0.4234,0.3542,0.5698,0.5935,67,f_classif,"{'selector__k': 67, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 6, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}",0.3597,0.749,0.486,0.5625,0.0,0.0,0.0,0.5318,0.5345,0.4769,0.5041,0.6152,67,f_classif,,2.0,12.0,6.0,log2,,,,,,,,,,gini,random
12,DT,3,0.4641,0.2997,0.426,0.3471,0.3536,0.4641,0.397,0.6148,0.6144,86,f_classif,"{'selector__k': 86, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}",0.5579,0.6439,0.5978,0.6016,0.0,0.0,0.0,0.5475,0.3412,0.6342,0.4437,0.6953,86,f_classif,,2.0,4.0,10.0,log2,,,,,,,,,,gini,random
13,DT,4,0.4105,0.3794,0.4041,0.3263,0.4302,0.4105,0.3692,0.554,0.5291,67,f_classif,"{'selector__k': 67, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",0.3429,0.0382,0.0688,0.488,0.2489,0.6056,0.3528,0.6206,0.5465,0.5687,0.5573,0.5534,67,f_classif,,2.0,13.0,9.0,sqrt,,balanced,,,,,,,,entropy,best
14,DT,5,0.5527,0.4416,0.4615,0.414,0.4887,0.5527,0.4895,0.6435,0.6919,9,f_classif,"{'selector__k': 9, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.511,0.8105,0.6268,0.6263,0.1667,0.005,0.0098,0.5935,0.6471,0.569,0.6055,0.7106,9,f_classif,,2.0,9.0,6.0,sqrt,,,,,,,,,,gini,random
15,RF,MEAN,0.5452,0.4978,0.4899,0.4378,0.5436,0.5452,0.5012,0.7056,0.7108,N/A,N/A,N/A,0.521,0.526,0.5116,0.6751,0.3902,0.1715,0.1525,0.6782,0.5823,0.7722,0.6491,0.7635,,,,,,,,,,,,,,,,,,
16,RF,STD,0.102,0.131,0.0712,0.0734,0.1045,0.102,0.0942,0.0657,0.0874,N/A,N/A,N/A,0.1517,0.1641,0.1482,0.0854,0.2944,0.2769,0.1644,0.0822,0.1213,0.1974,0.1172,0.0971,,,,,,,,,,,,,,,,,,
17,XGB,MEAN,0.5362,0.4964,0.4751,0.4451,0.5363,0.5362,0.5062,0.6851,0.705,N/A,N/A,N/A,0.4876,0.5371,0.5012,0.6425,0.4163,0.1295,0.1881,0.6586,0.5852,0.7589,0.646,0.7542,,,,,,,,,,,,,,,,,,
18,XGB,STD,0.08,0.0563,0.0557,0.0364,0.0603,0.08,0.0641,0.0476,0.0661,N/A,N/A,N/A,0.1498,0.1025,0.1002,0.0649,0.0896,0.0686,0.0808,0.0595,0.1214,0.1817,0.1046,0.0907,,,,,,,,,,,,,,,,,,
19,DT,MEAN,0.4735,0.3516,0.4218,0.3553,0.4171,0.4735,0.4198,0.605,0.6282,N/A,N/A,N/A,0.4156,0.5647,0.4362,0.5668,0.0831,0.1221,0.0725,0.5998,0.5561,0.5787,0.5574,0.6484,,,,,,,,,,,,,,,,,,
20,DT,STD,0.0606,0.0604,0.0237,0.0354,0.074,0.0606,0.0653,0.0414,0.0747,N/A,N/A,N/A,0.1115,0.3075,0.2242,0.0527,0.1175,0.2703,0.1567,0.0689,0.1406,0.0671,0.0898,0.0643,,,,,,,,,,,,,,,,,,
