config,fold,model,best_params,optimization_score,n_trials,train_size,test_size,accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,precision_positive,recall_positive,f1_positive,precision_negative,recall_negative,f1_negative,auc
1s_0.8,5,XGB,"{'selector__k': 84, 'selector__score_func': 'f_classif', 'clf__n_estimators': 73, 'clf__max_depth': 3, 'clf__learning_rate': 0.03542575605818419, 'clf__subsample': 0.8435812686176722, 'clf__colsample_bytree': 0.6641542659513808, 'clf__min_child_weight': 9, 'clf__gamma': 2.5378660082870863, 'clf__reg_alpha': 0.6782559523421158, 'clf__reg_lambda': 1.5667226796519653}",-0.5044441012534551,50,9195,2721,0.8004410143329658,0.8028392260841589,0.796326158649243,0.7977823025178823,0.8018285901525627,0.8004410143329658,0.7993587822800312,0.8177037686240141,0.7358044164037855,0.7745952677459527,0.7879746835443038,0.8568479008947006,0.820969337289812,0.8842395587504153
1s_0.8,5,DT,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 3, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",-0.590784411099054,50,9195,2721,0.6964351341418596,0.6978632057917331,0.6985397882331996,0.696352084407394,0.7006441874256971,0.6964351341418596,0.6966935110935302,0.6569602272727273,0.7294952681388013,0.6913303437967115,0.7387661843107388,0.6675843083275981,0.7013738250180767,0.7271496913814778
2s_no,1,RF,"{'selector__k': 94, 'selector__score_func': 'f_classif', 'clf__n_estimators': 231, 'clf__max_depth': 15, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': None}",-0.5765173855191853,50,882,306,0.7745098039215687,0.7395833333333334,0.7382479159473191,0.7389046211680907,0.7738970588235295,0.7745098039215687,0.774194713808706,0.6458333333333334,0.6391752577319587,0.6424870466321243,0.8333333333333334,0.8373205741626795,0.8353221957040573,0.83648202042125
2s_no,1,XGB,"{'selector__k': 94, 'selector__score_func': 'f_classif', 'clf__n_estimators': 281, 'clf__max_depth': 8, 'clf__learning_rate': 0.011711509955524094, 'clf__subsample': 0.8430179407605753, 'clf__colsample_bytree': 0.6682096494749166, 'clf__min_child_weight': 1, 'clf__gamma': 4.7444276862666666, 'clf__reg_alpha': 1.9312640661491187, 'clf__reg_lambda': 1.6167946962329223}",-0.5539042515371123,50,882,306,0.7647058823529411,0.728308587776846,0.728308587776846,0.728308587776846,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.6288659793814433,0.6288659793814433,0.6288659793814433,0.8277511961722488,0.8277511961722488,0.8277511961722488,0.8558180831648005
2s_no,1,DT,"{'selector__k': 31, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 6, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}",-0.6067990609026462,50,882,306,0.7581699346405228,0.7220814003539145,0.7290484881369309,0.7251941747572815,0.762500558754916,0.7581699346405228,0.760036487086744,0.6116504854368932,0.6494845360824743,0.63,0.8325123152709359,0.8086124401913876,0.8203883495145631,0.8081438366300006
2s_no,2,RF,"{'selector__k': 52, 'selector__score_func': 'f_classif', 'clf__n_estimators': 223, 'clf__max_depth': 18, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 5, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': None}",-0.5276655660262142,50,1023,165,0.8,0.7888888888888889,0.8142120528520786,0.7921835044463952,0.825185185185185,0.8,0.8041525132628526,0.6666666666666666,0.8620689655172413,0.7518796992481203,0.9111111111111111,0.7663551401869159,0.8324873096446701,0.8872059297454077
2s_no,2,XGB,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__n_estimators': 445, 'clf__max_depth': 9, 'clf__learning_rate': 0.015429334269801647, 'clf__subsample': 0.9752950837292917, 'clf__colsample_bytree': 0.6024751456704922, 'clf__min_child_weight': 6, 'clf__gamma': 4.948774608847798, 'clf__reg_alpha': 1.4941751988218333, 'clf__reg_lambda': 1.8951888716133787}",-0.5211293920044385,50,1023,165,0.8181818181818182,0.8061330561330562,0.8321785368997744,0.8106060606060606,0.8408618408618409,0.8181818181818182,0.8218549127640038,0.6891891891891891,0.8793103448275862,0.7727272727272727,0.9230769230769231,0.7850467289719626,0.8484848484848485,0.8834998388656139
2s_no,2,DT,"{'selector__k': 52, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",-0.5789154265171745,50,1023,165,0.7393939393939394,0.7574250074250075,0.7793264582661941,0.7369201675998369,0.8093969093969094,0.7393939393939394,0.7444960937192759,0.5824175824175825,0.9137931034482759,0.7114093959731543,0.9324324324324325,0.6448598130841121,0.7624309392265194,0.7877054463422495
2s_no,3,RF,"{'selector__k': 21, 'selector__score_func': 'f_classif', 'clf__n_estimators': 371, 'clf__max_depth': 3, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': 'balanced'}",-0.5936191556155531,50,923,265,0.6754716981132075,0.7245862884160756,0.7148809523809524,0.6749115599680475,0.75966813863241,0.6754716981132075,0.672110869242247,0.5555555555555556,0.9047619047619048,0.6884057971014492,0.8936170212765957,0.525,0.6614173228346457,0.7857738095238095
2s_no,3,XGB,"{'selector__k': 94, 'selector__score_func': 'f_classif', 'clf__n_estimators': 235, 'clf__max_depth': 11, 'clf__learning_rate': 0.010421810316777975, 'clf__subsample': 0.6855371825782387, 'clf__colsample_bytree': 0.6025754519260501, 'clf__min_child_weight': 6, 'clf__gamma': 3.8433375086941233, 'clf__reg_alpha': 1.4736462681173612, 'clf__reg_lambda': 0.6033021513747717}",-0.568943681932148,50,923,265,0.7811320754716982,0.7741907713498623,0.784375,0.7762866790870984,0.7907895420759915,0.7811320754716982,0.7831199303987134,0.6942148760330579,0.8,0.7433628318584071,0.8541666666666666,0.76875,0.8092105263157895,0.860297619047619
2s_no,3,DT,"{'selector__k': 84, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",-0.6275448645309011,50,923,265,0.6792452830188679,0.7267801857585139,0.7180059523809523,0.6787878787878787,0.7616391144342544,0.6792452830188679,0.6762721555174385,0.5588235294117647,0.9047619047619048,0.6909090909090909,0.8947368421052632,0.53125,0.6666666666666666,0.7180059523809523
2s_no,4,RF,"{'selector__k': 94, 'selector__score_func': 'f_classif', 'clf__n_estimators': 396, 'clf__max_depth': 9, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}",-0.47238739110201045,50,1008,180,0.7444444444444445,0.7741147741147741,0.7497219132369299,0.7398190045248869,0.7774114774114774,0.7444444444444445,0.7386626445449975,0.873015873015873,0.5913978494623656,0.7051282051282052,0.6752136752136753,0.9080459770114943,0.7745098039215687,0.7802496601161785
2s_no,4,XGB,"{'selector__k': 94, 'selector__score_func': 'f_classif', 'clf__n_estimators': 426, 'clf__max_depth': 4, 'clf__learning_rate': 0.01658050997969722, 'clf__subsample': 0.8209906073467672, 'clf__colsample_bytree': 0.6036259315181669, 'clf__min_child_weight': 1, 'clf__gamma': 4.18036407388451, 'clf__reg_alpha': 1.681074383456624, 'clf__reg_lambda': 1.7755489416722843}",-0.4678789733010087,50,1008,180,0.7055555555555556,0.7333242208857299,0.7109751575824991,0.6997639653815892,0.7362994350282486,0.7055555555555556,0.6983739837398374,0.8225806451612904,0.5483870967741935,0.6580645161290323,0.6440677966101694,0.8735632183908046,0.7414634146341463,0.7976764306019033
2s_no,4,DT,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}",-0.5208625568040629,50,1008,180,0.6722222222222223,0.6759259259259259,0.6690767519466073,0.6676992396508026,0.6753086419753086,0.6722222222222223,0.6689915203854939,0.6574074074074074,0.7634408602150538,0.7064676616915423,0.6944444444444444,0.5747126436781609,0.6289308176100629,0.6803238165863306
2s_no,5,RF,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__n_estimators': 382, 'clf__max_depth': 18, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': 'balanced'}",-0.5225581210462509,50,916,272,0.8198529411764706,0.8183640303358612,0.8206744147978393,0.8189696154734254,0.8215900038238481,0.8198529411764706,0.8201783769618031,0.7846153846153846,0.8292682926829268,0.8063241106719368,0.852112676056338,0.8120805369127517,0.8316151202749141,0.9137338353249304
2s_no,5,XGB,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__n_estimators': 441, 'clf__max_depth': 12, 'clf__learning_rate': 0.0444784614131363, 'clf__subsample': 0.8579227005731702, 'clf__colsample_bytree': 0.7243543297237492, 'clf__min_child_weight': 3, 'clf__gamma': 4.560098555930586, 'clf__reg_alpha': 1.5203762148508266, 'clf__reg_lambda': 1.750389900887382}",-0.5037484128659266,50,916,272,0.8051470588235294,0.8037280701754386,0.8022862443389535,0.8029066349479785,0.8048809984520124,0.8051470588235294,0.8049152908364035,0.7916666666666666,0.7723577235772358,0.7818930041152263,0.8157894736842105,0.8322147651006712,0.8239202657807309,0.8955093577781416
2s_no,5,DT,"{'selector__k': 42, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}",-0.5954019539472166,50,916,272,0.6507352941176471,0.647667829119442,0.6478692639275386,0.6477596477596478,0.6509909162008308,0.6507352941176471,0.650854319971967,0.6129032258064516,0.6178861788617886,0.6153846153846154,0.6824324324324325,0.6778523489932886,0.6801346801346801,0.7242047252687291
2s_0.5,1,RF,"{'selector__k': 84, 'selector__score_func': 'f_classif', 'clf__n_estimators': 51, 'clf__max_depth': 5, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}",-0.5552714885363429,50,1750,607,0.7627677100494233,0.7277334152334152,0.7313659169766107,0.7294540051999505,0.7647986836619456,0.7627677100494233,0.7637061242705353,0.625,0.6443298969072165,0.6345177664974619,0.8304668304668305,0.8184019370460048,0.824390243902439,0.854521854172387
2s_0.5,1,XGB,"{'selector__k': 84, 'selector__score_func': 'f_classif', 'clf__n_estimators': 56, 'clf__max_depth': 5, 'clf__learning_rate': 0.04365692795493456, 'clf__subsample': 0.9752580890083029, 'clf__colsample_bytree': 0.8770703506504504, 'clf__min_child_weight': 4, 'clf__gamma': 4.973833239454635, 'clf__reg_alpha': 0.4999697228928094, 'clf__reg_lambda': 1.7355715406206522}",-0.5245872674444473,50,1750,607,0.7627677100494233,0.7270604568976398,0.7245325878035995,0.7257530120481928,0.7615093046520036,0.7627677100494233,0.7621037692781009,0.631578947368421,0.6185567010309279,0.625,0.8225419664268585,0.8305084745762712,0.8265060240963855,0.8572676668081176
2s_0.5,1,DT,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",-0.6223896295333461,50,1750,607,0.6589785831960461,0.6660524026962383,0.6906280422355907,0.6498516072398947,0.7334074666328508,0.6589785831960461,0.6702476045296617,0.4793650793650794,0.7783505154639175,0.593320235756385,0.8527397260273972,0.6029055690072639,0.7063829787234043,0.7002071840443324
2s_0.5,2,RF,"{'selector__k': 84, 'selector__score_func': 'f_classif', 'clf__n_estimators': 334, 'clf__max_depth': 12, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__bootstrap': False, 'clf__class_weight': 'balanced'}",-0.5199731291856704,50,2030,327,0.8012232415902141,0.7947593342330184,0.8251592093292531,0.7947665717182446,0.8382829771048023,0.8012232415902141,0.8060100830470189,0.6538461538461539,0.9026548672566371,0.758364312267658,0.935672514619883,0.7476635514018691,0.8311688311688312,0.8864031097510545
2s_0.5,2,XGB,"{'selector__k': 94, 'selector__score_func': 'f_classif', 'clf__n_estimators': 397, 'clf__max_depth': 3, 'clf__learning_rate': 0.026687732393048308, 'clf__subsample': 0.9530868557301748, 'clf__colsample_bytree': 0.6134815595665672, 'clf__min_child_weight': 2, 'clf__gamma': 4.897678384636062, 'clf__reg_alpha': 0.42272004955051223, 'clf__reg_lambda': 1.8784200809008}",-0.5203872257920293,50,2030,327,0.8103975535168195,0.7978458049886621,0.8259035646348524,0.8020890277235455,0.836261762605144,0.8103975535168195,0.8146138203372871,0.673469387755102,0.8761061946902655,0.7615384615384615,0.9222222222222223,0.7757009345794392,0.8426395939086294,0.8900835332065172
2s_0.5,2,DT,"{'selector__k': 21, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",-0.5922327084632265,50,2030,327,0.636085626911315,0.7194337194337195,0.7115209660077744,0.635867683525944,0.7913837822094703,0.636085626911315,0.6331161482856347,0.4864864864864865,0.9557522123893806,0.6447761194029851,0.9523809523809523,0.4672897196261682,0.6269592476489029,0.7793813580349019
2s_0.5,3,RF,"{'selector__k': 31, 'selector__score_func': 'f_classif', 'clf__n_estimators': 298, 'clf__max_depth': 14, 'clf__min_samples_split': 15, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}",-0.5146496891822568,50,1831,526,0.7338403041825095,0.7391959434987323,0.7500340738721548,0.7319647666885055,0.764188926974439,0.7338403041825095,0.7367388621277884,0.6218181818181818,0.8260869565217391,0.7095435684647303,0.8565737051792829,0.6739811912225705,0.7543859649122807,0.8111701724895128
2s_0.5,3,XGB,"{'selector__k': 31, 'selector__score_func': 'f_classif', 'clf__n_estimators': 490, 'clf__max_depth': 11, 'clf__learning_rate': 0.05004439004839043, 'clf__subsample': 0.895400942673265, 'clf__colsample_bytree': 0.7086633553435607, 'clf__min_child_weight': 5, 'clf__gamma': 4.502484347278179, 'clf__reg_alpha': 0.21328057512590332, 'clf__reg_lambda': 0.7199510934381408}",-0.5184912005734951,50,1831,526,0.7281368821292775,0.7247568318666049,0.7351551496978783,0.7239209986382873,0.7457882557232348,0.7281368821292775,0.7311852901919936,0.6259842519685039,0.7681159420289855,0.6898047722342733,0.8235294117647058,0.7021943573667712,0.7580372250423012,0.7931943119349416
2s_0.5,3,DT,"{'selector__k': 31, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}",-0.5705464975259271,50,1831,526,0.6863117870722434,0.6710752614199229,0.6506368028107159,0.6538852664951845,0.6792014084344938,0.6863117870722434,0.6764428460270515,0.6329113924050633,0.4830917874396135,0.547945205479452,0.7092391304347826,0.8181818181818182,0.759825327510917,0.7380249269304742
2s_0.5,4,RF,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__n_estimators': 267, 'clf__max_depth': 18, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': 'balanced'}",-0.44228022421408664,50,1998,359,0.7047353760445683,0.7388249651324965,0.7130614657210401,0.6986537852391511,0.7436949064307721,0.7047353760445683,0.696626588304012,0.8416666666666667,0.5372340425531915,0.6558441558441559,0.6359832635983264,0.8888888888888888,0.7414634146341463,0.799738708473311
2s_0.5,4,XGB,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__n_estimators': 418, 'clf__max_depth': 10, 'clf__learning_rate': 0.013505342351391352, 'clf__subsample': 0.6364850643514379, 'clf__colsample_bytree': 0.6919450175713229, 'clf__min_child_weight': 8, 'clf__gamma': 3.231105217506393, 'clf__reg_alpha': 0.8189229493149806, 'clf__reg_lambda': 0.11444210711575487}",-0.4405970965050428,50,1998,359,0.7158774373259053,0.7446692553988692,0.7234353614532786,0.7113419940720187,0.7492436564011157,0.7158774373259053,0.7096286043983282,0.8412698412698413,0.5638297872340425,0.6751592356687898,0.648068669527897,0.8830409356725146,0.7475247524752475,0.817966903073286
2s_0.5,4,DT,"{'selector__k': 94, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",-0.5304465452539086,50,1998,359,0.649025069637883,0.6571610845295055,0.6532599228567874,0.6478199937714108,0.6595053600067527,0.649025069637883,0.6468444561652189,0.7066666666666667,0.5638297872340425,0.6272189349112426,0.6076555023923444,0.7426900584795322,0.6684210526315789,0.6582369043175316
2s_0.5,5,RF,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 496, 'clf__max_depth': 17, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': 'balanced'}",-0.528526820373724,50,1819,538,0.8252788104089219,0.8269809640903887,0.821528327844249,0.8230783224416115,0.8261298872496553,0.8252788104089219,0.8245453144198185,0.8384279475982532,0.7710843373493976,0.803347280334728,0.8155339805825242,0.8719723183391004,0.842809364548495,0.8975000347410403
2s_0.5,5,XGB,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 118, 'clf__max_depth': 3, 'clf__learning_rate': 0.1431564031639755, 'clf__subsample': 0.6546222785562366, 'clf__colsample_bytree': 0.6425621977164043, 'clf__min_child_weight': 1, 'clf__gamma': 4.779099920490755, 'clf__reg_alpha': 1.1085317614951808, 'clf__reg_lambda': 1.9785869689825357}",-0.5308015675643539,50,1819,538,0.8085501858736059,0.8110356005459509,0.8040118953321939,0.8057142055753649,0.8099309718026865,0.8085501858736059,0.8074594242204363,0.8258928571428571,0.7429718875502008,0.7822410147991543,0.7961783439490446,0.8650519031141869,0.8291873963515755,0.8965550784452689
2s_0.5,5,DT,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",-0.6139897681561601,50,1819,538,0.6933085501858736,0.71164343786295,0.7025819541140339,0.6916884028021381,0.7178586540246708,0.6933085501858736,0.690026713177794,0.6280487804878049,0.8273092369477911,0.7140381282495667,0.7952380952380952,0.5778546712802768,0.6693386773547094,0.7097525048290046
2s_0.8,1,RF,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 459, 'clf__max_depth': 6, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}",-0.5362227592289566,50,4357,1509,0.777998674618953,0.7496895453207214,0.7641358946510997,0.7552555554856231,0.7869834360586939,0.777998674618953,0.7811134931089525,0.6420863309352518,0.7241379310344828,0.680648236415634,0.857292759706191,0.8041338582677166,0.829862874555612,0.8424358339588891
2s_0.8,1,XGB,"{'selector__k': 84, 'selector__score_func': 'f_classif', 'clf__n_estimators': 145, 'clf__max_depth': 4, 'clf__learning_rate': 0.01113693326782652, 'clf__subsample': 0.9262114989709592, 'clf__colsample_bytree': 0.6416282724956046, 'clf__min_child_weight': 9, 'clf__gamma': 4.428234802155962, 'clf__reg_alpha': 1.016487849144354, 'clf__reg_lambda': 0.4368696735344362}",-0.5262196184607096,50,4357,1509,0.7647448641484427,0.732447125835608,0.7271455894331667,0.7296033354449069,0.7623439703269577,0.7647448641484427,0.7633882977830488,0.6461864406779662,0.6186612576064908,0.6321243523316062,0.8187078109932497,0.8356299212598425,0.8270823185582075,0.849127948762997
2s_0.8,1,DT,"{'selector__k': 52, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",-0.594320832344385,50,4357,1509,0.7534791252485089,0.7338194718171068,0.7605452715976426,0.737980724349232,0.7825493236873594,0.7534791252485089,0.7600670013800818,0.5932203389830508,0.7809330628803245,0.6742556917688266,0.8744186046511628,0.7401574803149606,0.8017057569296375,0.824894986503969
2s_0.8,2,RF,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__n_estimators': 304, 'clf__max_depth': 9, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 3, 'clf__max_features': 'log2', 'clf__bootstrap': False, 'clf__class_weight': 'balanced'}",-0.5509465483467172,50,5053,813,0.7945879458794588,0.7919981112200791,0.8190079365079366,0.7895326720333347,0.832917498838277,0.7945879458794588,0.7990414014105681,0.6516290726817042,0.9027777777777778,0.7569141193595342,0.9323671497584541,0.7352380952380952,0.8221512247071352,0.8972420634920635
2s_0.8,2,XGB,"{'selector__k': 52, 'selector__score_func': 'f_classif', 'clf__n_estimators': 112, 'clf__max_depth': 3, 'clf__learning_rate': 0.07253410153662936, 'clf__subsample': 0.8194897628473555, 'clf__colsample_bytree': 0.6906383420034428, 'clf__min_child_weight': 10, 'clf__gamma': 2.1562599743977247, 'clf__reg_alpha': 0.2178672114752917, 'clf__reg_lambda': 1.183310292660553}",-0.5661332411372074,50,5053,813,0.7945879458794588,0.7906971110168979,0.8174404761904762,0.7891980517615349,0.8307896267745913,0.7945879458794588,0.7990242433457501,0.6531645569620254,0.8958333333333334,0.7554904831625183,0.9282296650717703,0.7390476190476191,0.8229056203605515,0.8756084656084656
2s_0.8,2,DT,"{'selector__k': 21, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",-0.6095419596664553,50,5053,813,0.7146371463714637,0.7197201017811705,0.7398611111111111,0.709796536316975,0.7643371548219299,0.7146371463714637,0.7207224847256781,0.5666666666666667,0.8263888888888888,0.672316384180791,0.8727735368956743,0.6533333333333333,0.7472766884531591,0.7705224867724867
2s_0.8,3,RF,"{'selector__k': 52, 'selector__score_func': 'f_classif', 'clf__n_estimators': 177, 'clf__max_depth': 11, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}",-0.5000286048039343,50,4554,1312,0.7942073170731707,0.7920769289787986,0.8040491317238458,0.7916269614382822,0.810682318336316,0.7942073170731707,0.7962574626460958,0.6989079563182528,0.8533333333333334,0.7684391080617495,0.8852459016393442,0.7547649301143583,0.8148148148148148,0.8684334724995463
2s_0.8,3,XGB,"{'selector__k': 52, 'selector__score_func': 'f_classif', 'clf__n_estimators': 107, 'clf__max_depth': 5, 'clf__learning_rate': 0.02956213456190244, 'clf__subsample': 0.6714107176085895, 'clf__colsample_bytree': 0.6404817079372288, 'clf__min_child_weight': 10, 'clf__gamma': 2.8591042555104336, 'clf__reg_alpha': 0.8410212796295634, 'clf__reg_lambda': 0.6879217443576457}",-0.5098237774409751,50,4554,1312,0.7850609756097561,0.7773848430731729,0.7853282507412114,0.779735766743187,0.7911598206388223,0.7850609756097561,0.7865750055816237,0.7084048027444254,0.7866666666666666,0.7454873646209387,0.8463648834019204,0.783989834815756,0.8139841688654353,0.8552090518545411
2s_0.8,3,DT,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 3, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}",-0.5621849867016993,50,4554,1312,0.7019817073170732,0.7203180111503016,0.7249555273189326,0.7017181419250702,0.7464273133476159,0.7019817073170732,0.7034887607123722,0.589572192513369,0.84,0.6928515318146111,0.851063829787234,0.6099110546378653,0.7105847520355293,0.7379064561021359
2s_0.8,4,RF,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__n_estimators': 344, 'clf__max_depth': 15, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}",-0.45623594170836906,50,4974,892,0.7331838565022422,0.7680407771754891,0.7423313502067157,0.7285939289805269,0.7740162492909028,0.7331838565022422,0.7266946486267137,0.8790849673202614,0.5723404255319149,0.6932989690721649,0.6569965870307167,0.9123222748815166,0.7638888888888888,0.8096753050317635
2s_0.8,4,XGB,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 164, 'clf__max_depth': 7, 'clf__learning_rate': 0.013041297144600622, 'clf__subsample': 0.6430996347791346, 'clf__colsample_bytree': 0.6282633368585283, 'clf__min_child_weight': 10, 'clf__gamma': 3.460201934270419, 'clf__reg_alpha': 1.5370097258392705, 'clf__reg_lambda': 0.680451844785994}",-0.49038517682645616,50,4974,892,0.718609865470852,0.7478996451266815,0.7271705152767974,0.7145017629094061,0.7532657116285129,0.718609865470852,0.712658875779038,0.8476190476190476,0.5680851063829787,0.6802547770700637,0.6481802426343154,0.8862559241706162,0.7487487487487487,0.8041242311182818
2s_0.8,4,DT,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}",-0.5490566691660587,50,4974,892,0.6692825112107623,0.674950409725303,0.6729807401431884,0.6689325799580536,0.6775170052790573,0.6692825112107623,0.6683533834018459,0.72264631043257,0.6042553191489362,0.6581691772885284,0.627254509018036,0.7417061611374408,0.6796959826275787,0.6729807401431884
2s_0.8,5,RF,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 444, 'clf__max_depth': 6, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 7, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}",-0.5619667334795655,50,4526,1340,0.817910447761194,0.8237814133918031,0.821824448621862,0.8178418696279063,0.8273039927701683,0.817910447761194,0.8176361352280429,0.763265306122449,0.8890649762282092,0.821376281112738,0.8842975206611571,0.7545839210155149,0.8143074581430746,0.8823413705158265
