,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,AUC_Macro,AUC_Micro,Features_K,Score_Function,Best_Params,Precision_post-void,Recall_post-void,F1_post-void,AUC_post-void,Precision_pre-void,Recall_pre-void,F1_pre-void,AUC_pre-void,Precision_void,Recall_void,F1_void,AUC_void,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
11,DT,2,0.4857,0.4354,0.4128,0.3652,0.4558,0.4857,0.4329,0.6299,0.6158,10,f_classif,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",0.4831,0.5362,0.5083,0.5237,0.3333,0.0063,0.0123,0.7087,0.4897,0.696,0.5749,0.6574,10,f_classif,,2.0,9.0,5.0,sqrt,,balanced,,,,,,,,gini,best
12,DT,3,0.4023,0.278,0.4163,0.3176,0.3139,0.4023,0.3393,0.56,0.5842,51,f_classif,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 9, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",0.0,0.0,0.0,0.4988,0.2727,0.6848,0.3901,0.6086,0.5614,0.5642,0.5628,0.5724,51,f_classif,,2.0,7.0,9.0,log2,,balanced,,,,,,,,entropy,best
13,DT,4,0.3392,0.1131,0.3333,0.1688,0.115,0.3392,0.1718,0.607,0.6033,71,f_classif,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.0,0.0,0.0,0.5835,0.0,0.0,0.0,0.5831,0.3392,1.0,0.5065,0.6543,71,f_classif,,1.0,13.0,8.0,sqrt,,,,,,,,,,gini,random
14,DT,5,0.4699,0.4001,0.4189,0.3897,0.4612,0.4699,0.4491,0.6231,0.6601,51,f_classif,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.3599,0.6082,0.4522,0.6693,0.1765,0.0667,0.0968,0.5005,0.6639,0.5818,0.6202,0.6994,51,f_classif,,2.0,16.0,5.0,sqrt,,,,,,,,,,gini,random
15,RF,MEAN,0.5853,0.5782,0.543,0.5065,0.6152,0.5853,0.5574,0.7338,0.7437,N/A,N/A,N/A,0.5658,0.5862,0.5402,0.7204,0.5233,0.2534,0.2765,0.6862,0.6454,0.7893,0.7029,0.7947,,,,,,,,,,,,,,,,,,
16,RF,STD,0.0427,0.0701,0.0584,0.0645,0.0777,0.0427,0.0574,0.0448,0.0413,N/A,N/A,N/A,0.161,0.1793,0.0786,0.0805,0.2218,0.2275,0.1913,0.0655,0.1151,0.06,0.0601,0.0602,,,,,,,,,,,,,,,,,,
17,XGB,MEAN,0.5748,0.5438,0.5306,0.5123,0.5835,0.5748,0.5595,0.7305,0.7384,N/A,N/A,N/A,0.525,0.5823,0.5318,0.7183,0.4594,0.2371,0.3087,0.6906,0.6469,0.7725,0.6963,0.7826,,,,,,,,,,,,,,,,,,
18,XGB,STD,0.0399,0.0278,0.0314,0.0297,0.0423,0.0399,0.0407,0.0371,0.0352,N/A,N/A,N/A,0.125,0.1242,0.0471,0.0654,0.0855,0.03,0.027,0.0318,0.127,0.0797,0.075,0.0584,,,,,,,,,,,,,,,,,,
19,DT,MEAN,0.449,0.3183,0.4064,0.3261,0.37,0.449,0.3809,0.6198,0.6277,N/A,N/A,N/A,0.1686,0.2289,0.1921,0.5915,0.2248,0.2858,0.1904,0.6074,0.5614,0.7045,0.5958,0.6604,,,,,,,,,,,,,,,,,,
20,DT,STD,0.0803,0.1287,0.0436,0.0927,0.1596,0.0803,0.1322,0.0429,0.0384,N/A,N/A,N/A,0.2349,0.3144,0.2638,0.0829,0.1419,0.359,0.2153,0.076,0.1594,0.1751,0.0779,0.0563,,,,,,,,,,,,,,,,,,
