,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,AUC_Macro,AUC_Micro,Features_K,Score_Function,Best_Params,Precision_post-void,Recall_post-void,F1_post-void,AUC_post-void,Precision_pre-void,Recall_pre-void,F1_pre-void,AUC_pre-void,Precision_void,Recall_void,F1_void,AUC_void,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
10,DT,1,0.5591,0.3658,0.4425,0.3995,0.471,0.5591,0.5101,0.6491,0.7126,10,f_classif,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.4444,0.6027,0.5116,0.6234,0.0,0.0,0.0,0.6365,0.6529,0.7248,0.687,0.6875,10,f_classif,,2.0,10.0,4.0,sqrt,,,,,,,,,,gini,random
11,DT,2,0.3943,0.2795,0.3863,0.2753,0.2975,0.3943,0.2864,0.5618,0.5876,71,f_classif,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}",0.4565,0.2019,0.28,0.5295,0.0,0.0,0.0,0.5646,0.382,0.957,0.546,0.5914,71,f_classif,,1.0,16.0,10.0,log2,,,,,,,,,,gini,random
12,DT,3,0.488,0.3259,0.4455,0.3764,0.3572,0.488,0.4125,0.6141,0.636,71,f_classif,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.4727,0.642,0.5445,0.5944,0.0,0.0,0.0,0.5796,0.5051,0.6944,0.5848,0.6684,71,f_classif,,1.0,18.0,8.0,sqrt,,,,,,,,,,gini,random
13,DT,4,0.4779,0.3075,0.3644,0.3314,0.3972,0.4779,0.4312,0.5721,0.6377,10,f_classif,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.396,0.3846,0.3902,0.509,0.0,0.0,0.0,0.6309,0.5263,0.7087,0.604,0.5765,10,f_classif,,3.0,7.0,8.0,sqrt,,,,,,,,,,gini,random
14,DT,5,0.5385,0.3593,0.5124,0.4201,0.3756,0.5385,0.4401,0.6907,0.7045,71,f_classif,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}",0.5412,0.6571,0.5935,0.6952,0.0,0.0,0.0,0.598,0.5366,0.88,0.6667,0.7788,71,f_classif,,2.0,16.0,8.0,,,,,,,,,,,gini,random
15,RF,MEAN,0.5758,0.5624,0.5352,0.5202,0.5694,0.5758,0.5479,0.7054,0.7279,N/A,N/A,N/A,0.5469,0.5843,0.5575,0.6881,0.5281,0.2395,0.3172,0.6549,0.6121,0.7817,0.6859,0.7731,,,,,,,,,,,,,,,,,,
16,RF,STD,0.0723,0.0862,0.0608,0.0594,0.077,0.0723,0.069,0.0566,0.0591,N/A,N/A,N/A,0.0803,0.1648,0.1015,0.071,0.1262,0.0891,0.0912,0.0691,0.0712,0.0819,0.0737,0.0832,,,,,,,,,,,,,,,,,,
17,XGB,MEAN,0.5589,0.53,0.5151,0.4852,0.5548,0.5589,0.5229,0.7052,0.7246,N/A,N/A,N/A,0.5401,0.5604,0.5411,0.6772,0.4458,0.1907,0.2296,0.6653,0.6043,0.7942,0.6848,0.7732,,,,,,,,,,,,,,,,,,
18,XGB,STD,0.0433,0.0599,0.0466,0.0373,0.0343,0.0433,0.0377,0.0678,0.0625,N/A,N/A,N/A,0.0354,0.1605,0.0826,0.0769,0.1807,0.1316,0.1232,0.064,0.0644,0.0862,0.0662,0.094,,,,,,,,,,,,,,,,,,
19,DT,MEAN,0.4916,0.3276,0.4302,0.3605,0.3797,0.4916,0.4161,0.6176,0.6557,N/A,N/A,N/A,0.4622,0.4977,0.464,0.5903,0.0,0.0,0.0,0.6019,0.5206,0.793,0.6177,0.6605,,,,,,,,,,,,,,,,,,
20,DT,STD,0.0641,0.036,0.0579,0.0579,0.0631,0.0641,0.0814,0.0537,0.0524,N/A,N/A,N/A,0.0526,0.1985,0.1273,0.0749,0.0,0.0,0.0,0.0314,0.0965,0.1183,0.0583,0.0816,,,,,,,,,,,,,,,,,,
