,Model,Fold,Test_Experiment,CM_non_void_pred_non_void,CM_non_void_pred_void,CM_void_pred_non_void,CM_void_pred_void,TP,TN,FP,FN,Sensitivity,Specificity,PPV,NPV
21,RF,22,22,27,16,0,10,10,27,16,0,1.0,0.627906976744186,0.38461538461538464,1.0
22,RF,23,23,6,2,1,22,22,6,2,1,0.9565217391304348,0.75,0.9166666666666666,0.8571428571428571
23,RF,24,24,17,8,0,13,13,17,8,0,1.0,0.68,0.6190476190476191,1.0
24,RF,25,25,29,0,12,12,12,29,0,12,0.5,1.0,1.0,0.7073170731707317
25,RF,26,26,31,4,4,4,4,31,4,4,0.5,0.8857142857142857,0.5,0.8857142857142857
26,RF,27,27,48,21,0,19,19,48,21,0,1.0,0.6956521739130435,0.475,1.0
27,RF,28,28,9,3,0,17,17,9,3,0,1.0,0.75,0.85,1.0
28,RF,29,29,7,2,5,9,9,7,2,5,0.6428571428571429,0.7777777777777778,0.8181818181818182,0.5833333333333334
29,RF,30,30,6,0,16,10,10,6,0,16,0.38461538461538464,1.0,1.0,0.2727272727272727
30,RF,31,31,16,8,3,6,6,16,8,3,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.8421052631578947
31,RF,32,32,7,6,0,5,5,7,6,0,1.0,0.5384615384615384,0.45454545454545453,1.0
32,RF,33,33,9,8,13,0,0,9,8,13,0.0,0.5294117647058824,0.0,0.4090909090909091
33,RF,34,34,20,0,4,0,0,20,0,4,0.0,1.0,0.0,0.8333333333333334
34,RF,35,35,8,0,30,3,3,8,0,30,0.09090909090909091,1.0,1.0,0.21052631578947367
35,RF,36,36,7,14,0,17,17,7,14,0,1.0,0.3333333333333333,0.5483870967741935,1.0
36,RF,37,37,8,15,0,20,20,8,15,0,1.0,0.34782608695652173,0.5714285714285714,1.0
37,RF,38,38,6,4,0,17,17,6,4,0,1.0,0.6,0.8095238095238095,1.0
38,RF,39,39,4,3,1,15,15,4,3,1,0.9375,0.5714285714285714,0.8333333333333334,0.8
39,RF,40,40,107,6,7,7,7,107,6,7,0.5,0.9469026548672567,0.5384615384615384,0.9385964912280702
40,RF,41,41,5,6,2,13,13,5,6,2,0.8666666666666667,0.45454545454545453,0.6842105263157895,0.7142857142857143
41,XGB,1,1,15,0,11,5,5,15,0,11,0.3125,1.0,1.0,0.5769230769230769
42,XGB,2,2,9,7,0,8,8,9,7,0,1.0,0.5625,0.5333333333333333,1.0
43,XGB,3,3,23,6,4,7,7,23,6,4,0.6363636363636364,0.7931034482758621,0.5384615384615384,0.8518518518518519
44,XGB,4,4,15,4,0,17,17,15,4,0,1.0,0.7894736842105263,0.8095238095238095,1.0
45,XGB,5,5,7,2,5,8,8,7,2,5,0.6153846153846154,0.7777777777777778,0.8,0.5833333333333334
46,XGB,6,6,29,3,12,3,3,29,3,12,0.2,0.90625,0.5,0.7073170731707317
47,XGB,7,7,13,3,3,10,10,13,3,3,0.7692307692307693,0.8125,0.7692307692307693,0.8125
48,XGB,8,8,10,4,7,7,7,10,4,7,0.5,0.7142857142857143,0.6363636363636364,0.5882352941176471
49,XGB,9,9,17,4,7,23,23,17,4,7,0.7666666666666667,0.8095238095238095,0.8518518518518519,0.7083333333333334
50,XGB,10,10,14,5,3,20,20,14,5,3,0.8695652173913043,0.7368421052631579,0.8,0.8235294117647058
51,XGB,11,11,27,13,11,9,9,27,13,11,0.45,0.675,0.4090909090909091,0.7105263157894737
52,XGB,12,12,11,20,13,8,8,11,20,13,0.38095238095238093,0.3548387096774194,0.2857142857142857,0.4583333333333333
53,XGB,13,13,15,4,5,8,8,15,4,5,0.6153846153846154,0.7894736842105263,0.6666666666666666,0.75
54,XGB,14,14,14,4,14,9,9,14,4,14,0.391304347826087,0.7777777777777778,0.6923076923076923,0.5
55,XGB,15,15,3,0,7,9,9,3,0,7,0.5625,1.0,1.0,0.3
56,XGB,16,16,5,3,4,13,13,5,3,4,0.7647058823529411,0.625,0.8125,0.5555555555555556
57,XGB,17,17,7,6,3,10,10,7,6,3,0.7692307692307693,0.5384615384615384,0.625,0.7
58,XGB,18,18,41,6,0,13,13,41,6,0,1.0,0.8723404255319149,0.6842105263157895,1.0
59,XGB,19,19,9,7,0,6,6,9,7,0,1.0,0.5625,0.46153846153846156,1.0
60,XGB,20,20,8,4,7,3,3,8,4,7,0.3,0.6666666666666666,0.42857142857142855,0.5333333333333333
61,XGB,21,21,9,6,0,9,9,9,6,0,1.0,0.6,0.6,1.0
62,XGB,22,22,29,14,0,10,10,29,14,0,1.0,0.6744186046511628,0.4166666666666667,1.0
63,XGB,23,23,7,1,6,17,17,7,1,6,0.7391304347826086,0.875,0.9444444444444444,0.5384615384615384
64,XGB,24,24,19,6,7,6,6,19,6,7,0.46153846153846156,0.76,0.5,0.7307692307692307
65,XGB,25,25,29,0,16,8,8,29,0,16,0.3333333333333333,1.0,1.0,0.6444444444444445
66,XGB,26,26,30,5,2,6,6,30,5,2,0.75,0.8571428571428571,0.5454545454545454,0.9375
67,XGB,27,27,53,16,0,19,19,53,16,0,1.0,0.7681159420289855,0.5428571428571428,1.0
68,XGB,28,28,9,3,1,16,16,9,3,1,0.9411764705882353,0.75,0.8421052631578947,0.9
69,XGB,29,29,8,1,5,9,9,8,1,5,0.6428571428571429,0.8888888888888888,0.9,0.6153846153846154
70,XGB,30,30,6,0,20,6,6,6,0,20,0.23076923076923078,1.0,1.0,0.23076923076923078
71,XGB,31,31,17,7,2,7,7,17,7,2,0.7777777777777778,0.7083333333333334,0.5,0.8947368421052632
72,XGB,32,32,8,5,1,4,4,8,5,1,0.8,0.6153846153846154,0.4444444444444444,0.8888888888888888
73,XGB,33,33,10,7,13,0,0,10,7,13,0.0,0.5882352941176471,0.0,0.43478260869565216
74,XGB,34,34,19,1,4,0,0,19,1,4,0.0,0.95,0.0,0.8260869565217391
75,XGB,35,35,7,1,30,3,3,7,1,30,0.09090909090909091,0.875,0.75,0.1891891891891892
76,XGB,36,36,8,13,0,17,17,8,13,0,1.0,0.38095238095238093,0.5666666666666667,1.0
77,XGB,37,37,8,15,0,20,20,8,15,0,1.0,0.34782608695652173,0.5714285714285714,1.0
78,XGB,38,38,8,2,0,17,17,8,2,0,1.0,0.8,0.8947368421052632,1.0
79,XGB,39,39,4,3,4,12,12,4,3,4,0.75,0.5714285714285714,0.8,0.5
80,XGB,40,40,108,5,8,6,6,108,5,8,0.42857142857142855,0.9557522123893806,0.5454545454545454,0.9310344827586207
81,XGB,41,41,5,6,2,13,13,5,6,2,0.8666666666666667,0.45454545454545453,0.6842105263157895,0.7142857142857143
82,DT,1,1,13,2,16,0,0,13,2,16,0.0,0.8666666666666667,0.0,0.4482758620689655
83,DT,2,2,13,3,3,5,5,13,3,3,0.625,0.8125,0.625,0.8125
84,DT,3,3,21,8,0,11,11,21,8,0,1.0,0.7241379310344828,0.5789473684210527,1.0
85,DT,4,4,14,5,0,17,17,14,5,0,1.0,0.7368421052631579,0.7727272727272727,1.0
86,DT,5,5,9,0,8,5,5,9,0,8,0.38461538461538464,1.0,1.0,0.5294117647058824
87,DT,6,6,29,3,6,9,9,29,3,6,0.6,0.90625,0.75,0.8285714285714286
88,DT,7,7,13,3,3,10,10,13,3,3,0.7692307692307693,0.8125,0.7692307692307693,0.8125
89,DT,8,8,7,7,1,13,13,7,7,1,0.9285714285714286,0.5,0.65,0.875
90,DT,9,9,11,10,1,29,29,11,10,1,0.9666666666666667,0.5238095238095238,0.7435897435897436,0.9166666666666666
91,DT,10,10,12,7,1,22,22,12,7,1,0.9565217391304348,0.631578947368421,0.7586206896551724,0.9230769230769231
92,DT,11,11,33,7,20,0,0,33,7,20,0.0,0.825,0.0,0.6226415094339622
93,DT,12,12,28,3,21,0,0,28,3,21,0.0,0.9032258064516129,0.0,0.5714285714285714
94,DT,13,13,2,17,0,13,13,2,17,0,1.0,0.10526315789473684,0.43333333333333335,1.0
95,DT,14,14,13,5,8,15,15,13,5,8,0.6521739130434783,0.7222222222222222,0.75,0.6190476190476191
96,DT,15,15,3,0,4,12,12,3,0,4,0.75,1.0,1.0,0.42857142857142855
97,DT,16,16,4,4,4,13,13,4,4,4,0.7647058823529411,0.5,0.7647058823529411,0.5
98,DT,17,17,7,6,3,10,10,7,6,3,0.7692307692307693,0.5384615384615384,0.625,0.7
99,DT,18,18,42,5,3,10,10,42,5,3,0.7692307692307693,0.8936170212765957,0.6666666666666666,0.9333333333333333
100,DT,19,19,11,5,0,6,6,11,5,0,1.0,0.6875,0.5454545454545454,1.0
101,DT,20,20,11,1,10,0,0,11,1,10,0.0,0.9166666666666666,0.0,0.5238095238095238
102,DT,21,21,8,7,0,9,9,8,7,0,1.0,0.5333333333333333,0.5625,1.0
103,DT,22,22,27,16,0,10,10,27,16,0,1.0,0.627906976744186,0.38461538461538464,1.0
104,DT,23,23,6,2,1,22,22,6,2,1,0.9565217391304348,0.75,0.9166666666666666,0.8571428571428571
105,DT,24,24,9,16,1,12,12,9,16,1,0.9230769230769231,0.36,0.42857142857142855,0.9
106,DT,25,25,29,0,10,14,14,29,0,10,0.5833333333333334,1.0,1.0,0.7435897435897436
107,DT,26,26,34,1,6,2,2,34,1,6,0.25,0.9714285714285714,0.6666666666666666,0.85
108,DT,27,27,55,14,5,14,14,55,14,5,0.7368421052631579,0.7971014492753623,0.5,0.9166666666666666
109,DT,28,28,7,5,0,17,17,7,5,0,1.0,0.5833333333333334,0.7727272727272727,1.0
110,DT,29,29,8,1,5,9,9,8,1,5,0.6428571428571429,0.8888888888888888,0.9,0.6153846153846154
111,DT,30,30,5,1,15,11,11,5,1,15,0.4230769230769231,0.8333333333333334,0.9166666666666666,0.25
112,DT,31,31,14,10,2,7,7,14,10,2,0.7777777777777778,0.5833333333333334,0.4117647058823529,0.875
113,DT,32,32,6,7,0,5,5,6,7,0,1.0,0.46153846153846156,0.4166666666666667,1.0
114,DT,33,33,11,6,12,1,1,11,6,12,0.07692307692307693,0.6470588235294118,0.14285714285714285,0.4782608695652174
115,DT,34,34,20,0,4,0,0,20,0,4,0.0,1.0,0.0,0.8333333333333334
116,DT,35,35,8,0,30,3,3,8,0,30,0.09090909090909091,1.0,1.0,0.21052631578947367
117,DT,36,36,10,11,0,17,17,10,11,0,1.0,0.47619047619047616,0.6071428571428571,1.0
118,DT,37,37,2,21,0,20,20,2,21,0,1.0,0.08695652173913043,0.4878048780487805,1.0
119,DT,38,38,5,5,0,17,17,5,5,0,1.0,0.5,0.7727272727272727,1.0
120,DT,39,39,3,4,1,15,15,3,4,1,0.9375,0.42857142857142855,0.7894736842105263,0.75
121,DT,40,40,98,15,8,6,6,98,15,8,0.42857142857142855,0.8672566371681416,0.2857142857142857,0.9245283018867925
122,DT,41,41,1,10,1,14,14,1,10,1,0.9333333333333333,0.09090909090909091,0.5833333333333334,0.5
